"V271_TCGA"	"V843_TCGA"	"V1069_TCGA"	"V680_TCGA"	"V366_TCGA"	"V1313_TCGA"	"V754_TCGA"	"V215_TCGA"	"V1224_TCGA"	"V12_TCGA"	"V1359_TCGA"	"V482_TCGA"	"V1198_TCGA"	"V1170_TCGA"	"V46_TCGA"	"V253_TCGA"	"V1043_TCGA"	"V1233_TCGA"	"V1254_TCGA"	"V964_TCGA"	"V295_TCGA"	"V207_TCGA"	"V1226_TCGA"	"V1185_TCGA"	"V1194_TCGA"	"V609_TCGA"	"V336_TCGA"	"V804_TCGA"	"V269_TCGA"	"V870_TCGA"	"V881_TCGA"	"V286_TCGA"	"V116_TCGA"	"V291_TCGA"	"V426_TCGA"	"V1164_TCGA"	"V1246_TCGA"	"V67_TCGA"	"V579_TCGA"	"V661_TCGA"	"V738_TCGA"	"V425_TCGA"	"V467_TCGA"	"V169_TCGA"	"V923_TCGA"	"V758_TCGA"	"V896_TCGA"	"V479_TCGA"	"V486_TCGA"	"V839_TCGA"	"V1145_TCGA"	"V1132_TCGA"	"V63_TCGA"	"V564_TCGA"	"V1032_TCGA"	"V601_TCGA"	"V523_TCGA"	"V649_TCGA"	"V451_TCGA"	"V413_TCGA"	"V856_TCGA"	"V668_TCGA"	"V814_TCGA"	"V946_TCGA"	"V895_TCGA"	"V986_TCGA"	"V1378_TCGA"	"V516_TCGA"	"V373_TCGA"	"V825_TCGA"	"V567_TCGA"	"V522_TCGA"	"V2_TCGA"	"V82_TCGA"	"V466_TCGA"	"V521_TCGA"	"V1205_TCGA"	"V1204_TCGA"	"V487_TCGA"	"V949_TCGA"	"V840_TCGA"	"V669_TCGA"	"V712_TCGA"	"V788_TCGA"	"V36_TCGA"	"V789_TCGA"	"V1195_TCGA"	"V485_TCGA"	"V786_TCGA"	"V342_TCGA"	"V55_TCGA"	"V540_TCGA"	"V405_TCGA"	"V1326_TCGA"	"V960_TCGA"	"V1119_TCGA"	"V442_TCGA"	"V833_TCGA"	"V139_TCGA"	"V352_TCGA"	"V1366_TCGA"	"V882_TCGA"	"V647_TCGA"	"V511_TCGA"	"V518_TCGA"	"V1112_TCGA"	"V1064_TCGA"	"V240_TCGA"	"V257_TCGA"	"V494_TCGA"	"V887_TCGA"	"V747_TCGA"	"V28_TCGA"	"V305_TCGA"	"V1209_TCGA"	"V1225_TCGA"	"V357_TCGA"	"V455_TCGA"	"V148_TCGA"	"V926_TCGA"	"V1303_TCGA"	"V736_TCGA"	"V773_TCGA"	"V1155_TCGA"	"V8_TCGA"	"V888_TCGA"	"V630_TCGA"	"V659_TCGA"	"V163_TCGA"	"V252_TCGA"	"V777_TCGA"	"V1373_TCGA"	"V898_TCGA"	"V756_TCGA"	"V670_TCGA"	"V593_TCGA"	"V1275_TCGA"	"V394_TCGA"	"V1116_TCGA"	"V1002_TCGA"	"V143_TCGA"	"V360_TCGA"	"V1061_TCGA"	"V1108_TCGA"	"V220_TCGA"	"V671_TCGA"	"V131_TCGA"	"V146_TCGA"	"V464_TCGA"	"V1117_TCGA"	"V458_TCGA"
"GO_ACETYLTRANSFERASE_ACTIVITY"	-1.69821601415627	1.02645621701595	0.251928916502854	-0.599631276298494	0	-0.683609141069788	0.597444243502773	-0.939941523697014	0.664839636089441	4.82163733276644e-17	0.328441586166446	0	0.549527504383442	0.43732113580243	-0.211768278156144	-0.193076381387025	0.554079979505723	0.593277985729509	0	-0.203679225655472	4.82163733276644e-17	-1.91857245778713	1.16522695963063	1.09396090079985	-0.584775950545276	0.534371653971756	0.387065076260785	-0.22467515782023	-0.307173316170134	4.82163733276644e-17	1.00001537286007	0.211768278156144	0	-1.72832422351387	-4.82163733276644e-17	0	0	-1.40104365596359	0.619247015015175	0.882476744942035	-4.82163733276644e-17	0	0	-4.82163733276644e-17	-0.200431832714195	-0.19113975939119	0	-0.311729211400061	0.55988408288548	0	0.196001683562619	0	0	-4.82163733276644e-17	-4.82163733276644e-17	0	0.199141238737614	-0.199555569664783	0	4.82163733276644e-17	-4.82163733276644e-17	0	0.316379908636962	0	0	0.387501926550138	0	0	0.200245017164844	0	-4.82163733276644e-17	0	0	0.928528448808523	0.485226118327406	0.200989303091606	-0.55988408288548	0.266250164448014	4.82163733276644e-17	0.544017665369876	0	0	1.01938926857172	0	-4.82163733276644e-17	0	0.243488838597953	-0.211768278156144	0	0	0.200670074177434	0.199422477634359	0	0	4.82163733276644e-17	0	-0.325977934476912	-4.82163733276644e-17	-4.82163733276644e-17	0.233838855376954	1.13317968918339	-1.78063957449384	-0.368843596458029	-4.82163733276644e-17	0.639740235175581	4.82163733276644e-17	-4.82163733276644e-17	-0.928528448808523	0	0	0	0	-1.23496622746778	0	0	0.281675492604564	0.349143134747972	-1.16866442722197	4.82163733276644e-17	0	4.82163733276644e-17	-0.528052350020992	-0.566662643245322	-0.757744653726924	-4.82163733276644e-17	0.168634978697154	0.388777066068416	0.217385701084394	-2.1095911791099	4.82163733276644e-17	0.27968271886801	0.646082580118279	0.18449295197141	0.842040796716788	0	0.200596339761352	0	4.82163733276644e-17	0	-0.201087104848035	-4.82163733276644e-17	0	0	0	0.383936020770575	0	-0.199806405058245	0.200341182950011	0	0.221722710249223	0.207674511598964
"GO_N_ACYLTRANSFERASE_ACTIVITY"	-0.939667011805155	0.390201503290244	0.249194577442326	-1.77901394850399	-0.65131461503195	-1.26563124785559	0.593787818075264	-1.49765290942156	0.658598033617217	0	0.325403862023839	-4.82163733276644e-17	-1.18850878526276	-4.82163733276644e-17	-0.209233436562937	-0.861617787448928	1.0533999853919	0.587288293189864	-0.200660337908265	-0.587288293189864	0.634968478205399	-1.90717859786996	1.15522092938465	2.87899772257273	0.822693547140662	-1.16213219323962	0.383844804595478	-0.222072522195462	0	4.82163733276644e-17	0	0.209233436562937	4.82163733276644e-17	-0.362772336357864	0	0	4.82163733276644e-17	0	0.613162050078935	-0.548243271981776	0	0.31573793819538	-4.82163733276644e-17	0	-0.200228939737289	-0.190387432330285	0	-4.82163733276644e-17	1.06300028027987	4.82163733276644e-17	0.195459467341169	0	-0.201081414967738	0	4.82163733276644e-17	0	0.198801742408034	-0.199252985538805	0	0	0.368614545431024	0	0.313384536577419	-4.82163733276644e-17	0	0.386991323200485	0	0	0.20001705005618	4.82163733276644e-17	0.431951524228194	4.82163733276644e-17	0.893251271085995	0.924542792563751	0.479688513413267	0.200900147865888	0	4.82163733276644e-17	0.200585547107769	0	-4.82163733276644e-17	-4.82163733276644e-17	1.01226631505329	0	0	0	0.240793733681858	-0.209233436562937	-4.82163733276644e-17	4.82163733276644e-17	0.200504948652205	0.199107557559885	0	0	4.82163733276644e-17	-4.82163733276644e-17	-0.32294871483218	0	0	0.23119028300212	1.12326052456836	-1.76942900334935	-0.365676253204335	4.82163733276644e-17	0.220597690107261	-4.82163733276644e-17	4.82163733276644e-17	-0.924542792563751	0.304211519475774	0	4.82163733276644e-17	0	-1.22750008997133	4.82163733276644e-17	0	0.278812794696931	-4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	-0.205161973146877	-0.524510931028408	-0.563054442178989	-0.751220457021257	0	0.380473695439222	0.38860354886227	0.214820892938736	-2.089577556923	0	0.276828169371974	0.642357907778413	0.183532907522717	0.833081932593656	0	0.200418605915871	0	0	0	-0.20106152631237	4.82163733276644e-17	-0.198957123346787	0	4.82163733276644e-17	0.380724613519181	0	-0.199528583160216	0	0	0	0.205161973146877
"GO_N_ACETYLTRANSFERASE_ACTIVITY"	-1.07098094024152	0.451438134750237	0.301686896524055	-0.708284593721873	-4.82163733276644e-17	-0.796964383617864	0.662219683686113	-0.580901001445679	0.777206185047682	0	0.383174699058817	0	0.613060464639922	0	-0.258232472244844	-0.200557711963644	0.659851199727628	0.701544494049652	0	0	-4.82163733276644e-17	-1.21462812480635	0.725542079464167	1.22270942313707	-0.649239238474303	-0.519552442444537	0.444774401521952	-0.272260812008146	0	0	-0.210671810461104	0.258232472244844	0	-0.422635817946544	0	0	0	4.82163733276644e-17	0.261265537969737	4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	-0.199940272284391	-4.82163733276644e-17	4.82163733276644e-17	0.66603704769256	0	0.201156504998208	-4.82163733276644e-17	0	4.82163733276644e-17	0.225173830614165	0.226438633373887	0	0	-4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	0.3704207498029	4.82163733276644e-17	0	0.193492721764489	-0.221432931528617	0	0	0	0	0	4.82163733276644e-17	0.998602049128254	0.586106196862425	4.82163733276644e-17	-0.234221127933892	0	-4.82163733276644e-17	0	0	0	1.14602547889163	0	0	0	0.292600535324241	-0.258232472244844	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	0	-4.82163733276644e-17	-0.380572091383106	0.246552649217472	0	0.282183122275855	0.704903154303092	-1.9792831556003	-0.425691227653641	4.82163733276644e-17	0.270652800977777	0	4.82163733276644e-17	-0.998602049128254	-4.82163733276644e-17	-0.230287816243	4.82163733276644e-17	-4.82163733276644e-17	-1.36713179304851	0	0	0.333543079369849	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	-0.590970196697638	-0.630659618372601	-0.874698585373771	0	0.187551304759199	0.196146466195132	0.264345889341574	-2.46944628056542	0	0.331416595827938	0.71195860210802	0.476114240393564	1.00429190946516	4.82163733276644e-17	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	0	0.441501098469696	0	-4.82163733276644e-17	0	0	0	0.25376925738242
"GO_REGULATION_OF_MEMBRANE_LIPID_METABOLIC_PROCESS"	0	-4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	0.832375729031291	0	0	0	0	4.82163733276644e-17	0	0	0	-0.871751448219475	-4.82163733276644e-17	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	4.82163733276644e-17	-1.73669395385964	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	0	0.909660326650718	-4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	4.82163733276644e-17	1.56740876814667	1.20812873708998	-0.942934063494389	4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0	0	0	-4.82163733276644e-17	0	0	-4.82163733276644e-17	0.9386149115799	0	-4.82163733276644e-17	0	-4.82163733276644e-17	-1.31323856659595	1.52027318346814	0	0	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	0	4.82163733276644e-17	0.951719213215417	-4.82163733276644e-17	0	0	0	0	0	1.17963359501705	4.82163733276644e-17	0	4.82163733276644e-17	0	4.82163733276644e-17	0.996382568801468	0	-0.953946865494959	0	2.69654873855813	0	4.82163733276644e-17	0.890236051271208	-1.43936018880988	0	4.82163733276644e-17
"BIOCARTA_HIF_PATHWAY"	0	-4.82163733276644e-17	0	0	0	2.39678384773208	4.82163733276644e-17	-4.82163733276644e-17	-1.23159324226797	4.82163733276644e-17	0	0	-0.900086050785451	0	4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0	0	0	0	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	1.81412922847192	2.08156114428028	0	0	-4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	0	-0.845908680320386	4.82163733276644e-17	0	1.06156470076592	-4.82163733276644e-17	-1.97798720928292	0	-4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0	0	0	0	0	0	0	0.70027972040401	-0.830690264468063	0	0	1.04176557644062	4.82163733276644e-17	0	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	0	0	-4.82163733276644e-17	1.50615236877961	2.62015329253259	2.85548880159401	0	0	1.15228824095017	-4.82163733276644e-17	0.840129154862809	0	0	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	0.91843276296691	0	0	0	0	0	-4.82163733276644e-17	-0.741670039518616	-4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	0	0	0	0	0	0	0	-0.878324362715788	0	-4.82163733276644e-17	-4.82163733276644e-17	2.05974188790583	0	0	0	-4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	0
"BIOCARTA_ARENRF2_PATHWAY"	0	-4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	0	-0.953946865494959	4.82163733276644e-17	0.976952434253263	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	0	0	0	0	2.20537423366834	1.04676992873863	-4.82163733276644e-17	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	0	0.842257677115536	0.693310221776503	0	0	0	4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	0	1.09478965404985	4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	4.82163733276644e-17	-3.64584971433537	4.50059803724183	2.98248589180572	0.991434183235099	4.82163733276644e-17	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0	0	0	-4.82163733276644e-17	-1.42489158295857	0	-4.82163733276644e-17	0	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0	0	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	0	0.773841221064038	0	-4.82163733276644e-17	0	0	0	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	4.82163733276644e-17	0.890236051271208	0	0	0.936473242732755
"GO_THIOL_DEPENDENT_UBIQUITIN_SPECIFIC_PROTEASE_ACTIVITY"	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	0	0	-0.314596422196294	0	0.331954560146343	0	0	0	0	0	4.82163733276644e-17	0	0	0	0	0	0	0.22817459927865	0	0	0	0.268125413652167	0.502459268956293	4.82163733276644e-17	0	4.82163733276644e-17	0	0.306391550648207	0	-4.82163733276644e-17	0	-0.36270058720069	0.346836419538285	4.82163733276644e-17	0.309637392569024	-0.277760816486481	0	0	4.82163733276644e-17	0	-0.269474281094189	-4.82163733276644e-17	-0.3231113672119	0	0	-0.492391619582452	0	0.193937812884528	-0.293867384648776	4.82163733276644e-17	0.270832203969426	-4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	4.82163733276644e-17	0.425027353920782	0	-4.82163733276644e-17	0.200697602873659	0	-0.512877708769395	0	0.430284664204981	4.82163733276644e-17	0.473232496354842	0	0	0	0.282032558061876	0	4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	0	-1.48888695856289	-1.28075060642715	-0.306391550648207	-0.516432081941531	-0.832741012741581	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0.502459268956293	4.82163733276644e-17	-0.316274045240896	-0.435644654290806	0.293867384648776	0	0.331954560146343	0.298480002820605	4.82163733276644e-17	4.82163733276644e-17	0	1.56557548273448	-1.89113372863617	0	0	0	0	-1.54731138717718	2.34152207611981	2.44613696234076	0	0	0.386313458774347	0.461128032278788	0	0.368923811848545	0	-1.50028133436039	-0.652984444050001	4.82163733276644e-17	0.272199271472221	0.298480002820605	0	0.201298986867502	0.312931197540226	1.28075060642715	-0.547148384755193	-4.82163733276644e-17	0	1.09453350704207	0	0.495709759534534	0	0	4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	0	0	-4.82163733276644e-17	2.18554673012973	4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	0.301610440297284
"GO_UBIQUITIN_LIKE_PROTEIN_SPECIFIC_PROTEASE_ACTIVITY"	0	4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	0	-0.226773395233763	4.82163733276644e-17	0.242023350792627	0	0	-4.82163733276644e-17	0	0.194747577796621	0	-0.194980965558029	0.201088350527622	0	-0.201070197865795	0	-0.228241843530395	0	-4.82163733276644e-17	-0.195659744499535	0.192229426596859	0	0.396974246562366	0	0	0	-0.200014696532041	0.219608933772989	0.290506637512179	0	4.82163733276644e-17	-0.269319998389951	0.255192291633105	4.82163733276644e-17	0.22243970359193	0	0	0	0	0	-0.554926969245784	-0.193275632463217	-0.234238817511168	4.82163733276644e-17	0.201106682384054	-0.387619801917011	0.197492491519489	0.374806852806548	-0.208730532372426	4.82163733276644e-17	0	4.82163733276644e-17	0.200014696532041	-0.200317119138211	-4.82163733276644e-17	0	4.82163733276644e-17	0	0.325611294997953	-4.82163733276644e-17	0	0.38860159212284	-0.200780808620018	-0.406676097203259	0.200780808620018	0.33041074479643	0	0.974394783729958	0	-0.201106744189629	0	0	0	4.82163733276644e-17	0.201046132016727	4.82163733276644e-17	0	0	4.82163733276644e-17	-1.82884459270957	-1.15228824095017	-0.631296481645216	-0.409990854792198	-0.631296481645216	4.82163733276644e-17	0	0.201016211230639	-4.82163733276644e-17	0	0.396974246562366	4.82163733276644e-17	-0.228241843530395	-0.897334605051748	0.60541038171979	4.82163733276644e-17	0.242023350792627	0.614946742706176	0	-0.378593328019427	-4.82163733276644e-17	1.23539201290849	-2.35957246564616	-0.190853565818934	0	-4.82163733276644e-17	-0.569178770040618	-1.90568917149105	1.79777918982197	2.31382462786366	-4.82163733276644e-17	4.82163733276644e-17	0.290506637512179	0.358709154280839	0	0.274885962808884	-4.82163733276644e-17	-1.17433168533205	-0.538928054591744	-0.577739162219372	1.07396473041081	0.212728708416733	-4.82163733276644e-17	0.185676373602745	0.225316980817163	1.15228824095017	-0.765060931006143	0.79140584901898	-0.198531430912854	1.31307079708289	0.193018793910322	1.02042594446704	0.200980493570584	0	0	0	0	0	-0.200120583709344	0	4.82163733276644e-17	1.82589292413035	4.82163733276644e-17	-0.200492966717093	0.200839137063897	0	0	0.215447705784725
"GO_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT"	0	4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	-4.82163733276644e-17	0	4.82163733276644e-17	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0	-4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	0	0	-0.843869322310053	0	-4.82163733276644e-17	0.940286437146946	0	0	0	0	-4.82163733276644e-17	0.926584195349517	-4.82163733276644e-17	-4.82163733276644e-17	1.52855799254849	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0.920857146501386	0	0	0	0	0	0	0	-4.82163733276644e-17	4.82163733276644e-17	0	0	-1.19780234717492	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	1.0244405241404	-4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	-0.795966008820233	-4.82163733276644e-17	4.82163733276644e-17	0.812682024971824	0	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	0	0
"GO_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT"	0	0.201188843519374	0.384531342351065	-0.569497427417841	-0.37624789110156	-0.381216848424176	-0.36930702498245	-0.136097267076454	0.165008054042173	0.460093427266114	-0.380576433233968	0.198034053131595	-0.371156871310603	0.504500439092738	0	4.82163733276644e-17	0.563479197318571	0.569173599750168	-0.341260060741254	-0.569173599750168	-0.157898612307323	-0.637599069677541	0.153907772506049	-0.739917433138645	-0.357912821924349	-0.252686000507962	-4.82163733276644e-17	1.0816589175894	0	-0.386204183195065	-0.137728246134433	0	0.388323927739935	0	-0.554573425097487	-0.177107015969687	0.38299001635214	0	0.366400848527082	-0.138690340842466	0	0.451499876240796	-1.42713561565606	0	-0.55892767756185	0	-0.373791642340887	-4.82163733276644e-17	0.56473983378109	0.156304368744867	0.745530734309933	0.569459452973542	0.719810072259358	-0.93533803125873	0.336148539452789	4.82163733276644e-17	0.770839365472501	-0.551206854372574	0	-0.252686000507962	4.82163733276644e-17	0	0.193879193152827	-0.811269268191369	0	0	-0.138491470226896	-0.593277985729509	0.557166705345983	0	0.233817413610665	0.199980236919776	0	-0.87301577403026	-0.47014261269465	0.140344016684775	-0.139552986310255	0.387413134221873	-0.380323793854106	0	-0.542134148572025	-0.388323927739935	0.201075342461046	-0.569354871226214	0	0.284946397590348	-4.82163733276644e-17	0	0.211385391533261	0.384531342351065	0.56134418363323	0.32290980894374	-0.200897512129937	0	0.387413134221873	-0.157898612307323	0	0.146709020429936	0.732885373443597	0.165008054042173	0.569354871226214	-0.564117057971266	-1.04307576888829	0	0.372054229439043	-1.37916900625658	-0.478323625704104	0	0.430866633459673	-0.851378434668691	2.01942521109869	2.58873948166999	0	-4.82163733276644e-17	0.387997920073019	0	0.506265785179378	-0.899965674468443	0.387413134221873	0	-1.97768731865604	0	-0.342353974077977	-2.47450259145392	0.149107223045218	0.111522979145344	0.91956025823165	1.48452330680879	-2.21288483979025	-1.63236737147801	2.51751293988412	-2.69644337966125	4.73670985018999	0	0.200976040825616	0.138649909212518	0.371156871310603	0	0	0	0.38299001635214	-0.549007671256689	0	0.377024892342551	-4.82163733276644e-17	0	-0.553302372874839	0.138541884348741	0	-0.201032153854595	0
"GO_REGULATION_OF_MRNA_METABOLIC_PROCESS"	-0.311654378162085	0.346036759817104	0	-0.512245517574873	-0.200960190126427	0	-0.200452275210451	4.82163733276644e-17	0.201005952338871	0	-0.201568242660256	0	0	0	-0.199886572916284	0	0.196220185857705	0.198975336633337	-0.466783934640603	-4.82163733276644e-17	-0.200543169076133	-0.372072636377345	0	0.375528473402468	0	0.194345976324081	0.907677254014466	0	0	0	0	0.199886572916284	4.82163733276644e-17	0	0.201016110444026	4.82163733276644e-17	0.602708563964389	-4.82163733276644e-17	0.200134723108928	-0.196220185857705	0.20076964459341	-4.82163733276644e-17	-4.82163733276644e-17	0	-0.194628909779316	-0.177219900333229	0	-0.268407522533937	0.196708184830043	0.200353839718015	-4.82163733276644e-17	0	-0.198618425802541	0.735282831502197	0	-4.82163733276644e-17	0	-0.192233808722507	0	0	0	-0.298737987485992	0	-4.82163733276644e-17	0	-4.82163733276644e-17	-0.194058189123793	0	4.82163733276644e-17	0	0	0	-0.264114352231508	0	-4.82163733276644e-17	0	-0.196708184830043	4.82163733276644e-17	0.195710542458634	-0.506265785179378	0	-4.82163733276644e-17	0.342970169704452	4.82163733276644e-17	3.53838741310602	1.14409893130287	1.78226583566248	0	0	0.212426988538021	-4.82163733276644e-17	0.191914167596262	4.82163733276644e-17	0	0.225754886519635	-0.543540549315576	0	0	0	1.73212432172768	0.199144048970753	-0.334001386056732	4.82163733276644e-17	0	0.200701949855021	-0.262001975205362	-0.173212284707844	0.199610134856082	0	-0.195968028893869	-0.200452275210451	1.50630167708769	0	0	0	4.82163733276644e-17	1.50603913560333	0	4.82163733276644e-17	0.203076338973634	1.29984612404318	-0.475853237961069	-0.513404376534754	-1.93710927106257	0	0	0	0.200353839718015	-0.853454608788335	-2.13552315154322	0.238303250445267	0.590974452230009	0.167678915485561	0.176781827685587	0.334001386056732	0.195179903982138	0.200626425911897	-0.200829413376089	-0.199144048970753	-0.198035673780322	4.82163733276644e-17	-0.191590271406081	-0.200452275210451	0.200987279184476	0.900976536938755	4.82163733276644e-17	-0.192860034779697	0.194345976324081	-4.82163733276644e-17	-4.82163733276644e-17	0.515269154672548
