"V112_GDSC"	"V227_GDSC"	"V150_GDSC"	"V52_GDSC"	"V381_GDSC"	"V33_GDSC"	"V368_GDSC"	"V191_GDSC"	"V314_GDSC"	"V120_GDSC"	"V90_GDSC"	"V183_GDSC"	"V108_GDSC"	"V206_GDSC"	"V277_GDSC"	"V186_GDSC"	"V443_GDSC"	"V123_GDSC"	"V414_GDSC"	"V336_GDSC"	"V379_GDSC"	"V58_GDSC"	"V7_GDSC"	"V424_GDSC"	"V418_GDSC"	"V428_GDSC"	"V213_GDSC"	"V214_GDSC"	"V45_GDSC"	"V249_GDSC"	"V354_GDSC"	"V342_GDSC"	"V17_GDSC"	"V56_GDSC"	"V228_GDSC"	"V171_GDSC"	"V173_GDSC"	"V30_GDSC"	"V20_GDSC"	"V265_GDSC"	"V207_GDSC"	"V247_GDSC"	"V246_GDSC"	"V47_GDSC"	"V302_GDSC"	"V62_GDSC"	"V200_GDSC"	"V440_GDSC"	"V280_GDSC"	"V239_GDSC"	"V162_GDSC"	"V143_GDSC"	"V93_GDSC"	"V419_GDSC"	"V189_GDSC"	"V138_GDSC"	"V238_GDSC"	"V68_GDSC"	"V233_GDSC"	"V9_GDSC"	"V269_GDSC"	"V266_GDSC"	"V441_GDSC"	"V434_GDSC"	"V224_GDSC"	"V19_GDSC"	"V359_GDSC"	"V422_GDSC"	"V115_GDSC"	"V193_GDSC"	"V208_GDSC"	"V165_GDSC"	"V161_GDSC"	"V395_GDSC"	"V34_GDSC"	"V442_GDSC"	"V211_GDSC"	"V5_GDSC"	"V301_GDSC"	"V217_GDSC"	"V102_GDSC"	"V129_GDSC"	"V425_GDSC"	"V259_GDSC"	"V35_GDSC"	"V275_GDSC"	"V86_GDSC"	"V282_GDSC"	"V287_GDSC"	"V457_GDSC"	"V149_GDSC"	"V399_GDSC"	"V378_GDSC"	"V460_GDSC"	"V83_GDSC"	"V329_GDSC"	"V130_GDSC"	"V53_GDSC"	"V413_GDSC"	"V278_GDSC"	"V355_GDSC"	"V406_GDSC"	"V87_GDSC"	"V95_GDSC"	"V445_GDSC"	"V2_GDSC"	"V242_GDSC"	"V288_GDSC"	"V91_GDSC"	"V417_GDSC"	"V404_GDSC"	"V296_GDSC"	"V344_GDSC"	"V333_GDSC"	"V88_GDSC"	"V101_GDSC"	"V230_GDSC"	"V28_GDSC"	"V57_GDSC"	"V109_GDSC"	"V174_GDSC"	"V163_GDSC"	"V339_GDSC"	"V97_GDSC"	"V225_GDSC"	"V114_GDSC"	"V164_GDSC"	"V32_GDSC"	"V51_GDSC"	"V132_GDSC"	"V160_GDSC"	"V73_GDSC"	"V119_GDSC"	"V311_GDSC"	"V323_GDSC"
"GO_HISTONE_MRNA_METABOLIC_PROCESS"	0.505353455538126	-0.229657448083875	1.61112012386263	-0.399445231533401	-2.99617642225709	0.419252910120628	0	-0.496250283969203	0.637450634954896	-0.514739553040682	-1.45467212019415	1.76944198489342	0	-1.04225572201346	4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	0.388028832236183	0	0	0	0.906986750078729	-4.82163733276644e-17	0.539545713126486	-4.82163733276644e-17	1.11830077955521	0	-4.82163733276644e-17	-2.89775748463539	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0	-0.557253868216563	0.934380218152447	1.77076708463429	0.396282200230718	-4.82163733276644e-17	0	4.82163733276644e-17	0	0	0.348591514046397	-0.701235911234293	1.46357040883809	4.82163733276644e-17	0	1.54939491734495	4.82163733276644e-17	0	0	0	0	0	0	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	-4.82163733276644e-17	-0.782757615306196	0	0	0	4.82163733276644e-17	0	0	0.396282200230718	0	4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	-0.543008377485885	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	0	0	-4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	-1.6177220781371	-0.551836094010286	0	0	0	0.393156660237239	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	0.60848562016675	0	0	0.438156773808517	0	0.412487110908797	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	0	0.428543079179716	0.560917869523696	-0.432109323994582	0	0	0	0	0	4.82163733276644e-17
"GO_SNRNA_METABOLIC_PROCESS"	0.549280706466247	1.65342526401183	2.69723294052443	-0.769790806680065	0.793567028444277	2.65120015035588	-0.300326811479292	4.82163733276644e-17	0.776240941182309	-0.564904958485496	-1.26545950156822	2.13379036245499	0	0	-0.195489227208338	-0.201384456046981	0	0.192744638292855	0.232444767949984	0.180499840734487	-0.338745862580801	4.82163733276644e-17	4.82163733276644e-17	-0.201388215805727	0.917328279326513	-0.376362693450235	0	1.39345107103226	4.82163733276644e-17	0.197441175308575	-6.00810754918366	0	-0.296438595655821	-1.19313715933641	1.21840557372463	0	0	0	-0.221609007800241	1.59776001679614	3.81061552182775	0.183084906184439	0.246965200198349	1.01390197611265	0	-0.336434558682891	-0.423210200050043	0.165720415950035	0	-0.196308948001526	-0.19945662070557	-0.720004874251779	0	-0.201166205812335	4.82163733276644e-17	0.201285348233461	0.190164048329952	0.199709289459113	-0.201116818648976	-0.198290151742579	0	-0.190963977482635	-0.188502625804452	-4.82163733276644e-17	-2.36425514487249	0.538007305699766	-0.199047888355658	-0.399000932724268	0	0.941979780832167	0.531753490927577	0.195060799518031	4.82163733276644e-17	0	0	0.200799361727446	-0.200940269649884	0.197791393929963	-4.82163733276644e-17	0.19346881712109	0	-0.195060799518031	0	0.192744638292855	0.199047888355658	-0.199188040729932	0.201210786662526	0.201250515938321	-0.200463442392565	0	0.389772612093923	0.612473911569558	0.20894729864884	1.50118679042082	-0.673401658249826	0	-0.389527979162478	-1.51030293694547	4.82163733276644e-17	0	0.200165543936883	-0.201166205812335	0.389586998035719	0.19945662070557	0	-0.19945662070557	0.27104824859621	-4.82163733276644e-17	0.389720535451666	4.82163733276644e-17	-0.274491133961475	0.373287248584436	-0.201166205812335	0.19346881712109	0.389720535451666	4.82163733276644e-17	0	-0.4546428023572	1.35718500429097	-4.82163733276644e-17	0	0	0.246965200198349	-0.19346881712109	-0.198604477642178	4.82163733276644e-17	0	0	-0.192248582836546	0.195489227208338	0.201250515938321	-0.187642819249276	0	0.542847837031878	0
"GO_ATPASE_BINDING"	0.215863040363573	-0.316258834507814	0.172425187253233	-3.58719550037475	-0.982000616503054	0.935819884911224	0	0	-0.759262667352872	0.602853273767602	1.91787451269842	0.494712754378789	4.82163733276644e-17	-0.193689765329406	-0.200537325775361	-0.227521259795456	-4.82163733276644e-17	0.502342319492542	0	0.848880289881712	0.9484216985824	0	0	0	0.200850682619118	0.683376453518998	-4.82163733276644e-17	0	0	0.201214197280942	0	-1.09983592465442	-0.894365071913094	3.36793323987712	-1.05795085315235	0.199152196847978	0	-0.187048256465023	-0.714754907100111	1.22546435553945	0.802715264238715	0.193478852833433	-4.82163733276644e-17	0.428082370210535	4.82163733276644e-17	0	0	0.389717255853997	1.33123007305804	0	0.665872859294244	0.223941789066664	-0.525225981257563	-0.218133164414151	4.82163733276644e-17	-0.976712051031528	0.197889883744525	-1.97974024973879	-0.626118106377641	-0.20141522164782	-1.37069270375712	0	-0.471253023676044	0	0	1.43544554108152	0	0	-4.82163733276644e-17	-4.82163733276644e-17	0.208147554324778	0.200360076579803	0	-4.82163733276644e-17	-0.720353516763475	-4.82163733276644e-17	-0.213622557350698	0.554020548479357	0	0.199635808607425	1.91693515337591	1.09577915225872	0	0	0.572763280353017	-4.82163733276644e-17	-4.82163733276644e-17	0.220433477983049	-0.602473329082388	0.689495144480981	0.45125892761024	0.243906175524834	1.99095752074749	0.659630290842354	0.529528438919659	-0.201305974100523	-1.39915807321849	-0.341748175977792	-1.31265737667546	1.33123007305804	0.203893169310988	4.82163733276644e-17	1.40328994912474	0.58000584344328	-1.3024060265821	-0.201533787222181	0.306942968276676	-0.73541060155361	0.439076731827351	0.36816861173231	-0.310557700576429	0.38759700588003	0.416638337076914	0.199635808607425	0.871777562636882	0.465693451192707	-0.634277502330169	-4.82163733276644e-17	-0.283189409227767	0.428082370210535	0.201522777815806	0	0	0	0.84198018041631	0.680345508373594	0.961844399038976	0.257562607431721	-0.498318286012717	0.200537325775361	0.220433477983049	-0.465693451192707	-0.207073675791283	0.587563334090424	0.671364121807986
"GO_GTPASE_ACTIVITY"	0.680477272346123	-1.60349737057348	1.23709775798333	-3.34276449822815	-1.66312039401053	4.80972720666224	-0.943928821466117	-1.16037356737873	2.43849083830392	4.82163733276644e-17	-2.45321192883052	-0.543008377485885	-0.379075516238635	0	0	-0.276424829835761	-1.10505959070142	1.05583476065151	0	0.530834826362176	-1.09264032706578	-1.41084411286701	0.135363277061305	0	-0.288126307129784	-0.38854532941189	0.138655569032207	-0.680295424625079	-0.633821250556267	1.39795763573304	1.55052311303779	-1.48219128629403	0.988269583095639	0	-0.616076511253521	4.82163733276644e-17	-0.650604536715164	0.803616456385681	-0.506327970591872	1.34135043140198	1.14676082732514	1.44783244344321	0.540268501323558	0	0.838754319561339	0.169924511567452	-0.107006830201918	0.856188066723405	-0.633821250556267	-0.413005554481836	-0.111825821814887	0.122355975720134	-0.827400696997089	0.616076511253521	4.82163733276644e-17	0	0	-0.42585029345293	-0.682868930464995	-0.254732554580496	-2.17395416065985	0.201054636192413	0.506160809921406	-0.37413709587924	0.704226584211794	-0.224550029626238	-0.258697504991581	0.417256095426342	0.923751069563082	-0.422111140705863	0.663070502622259	-4.82163733276644e-17	0.280045388874692	-0.484643673582218	-0.325794751894672	0.117101863363013	-0.270777452995893	0.862878283643263	-0.466598627995472	0.108765664292199	1.27591719014496	-0.408301681738863	-0.727106497667229	1.27437474617304	1.09985458827749	-0.111802681846706	0.918937261770602	0	-0.904903931512322	0.727106497667229	0.367099140822539	-0.269248240985701	-0.303487042975548	0.769912877153493	-0.325794751894672	2.60040955132957	-0.715305364531827	0.87097768794698	0.945066144282977	-1.791466355893	0.265210613110575	4.82163733276644e-17	0.353582292889174	-0.200706711013128	0.478151372278769	-0.422724345457098	0.138758333852209	0.199289371840975	4.82163733276644e-17	0	-0.138815175114181	-0.530225535292641	-0.917977098544067	0.233193213623681	4.82163733276644e-17	0.377375073334639	0.225119357340304	0.570266109795405	0	0.388800978841665	0.892337331786286	0.567619692227439	0.136949946336057	-0.108765664292199	0.42585029345293	0.482403615576614	0.107218639031548	-0.58198674945886	0.919322002411302	-1.72970788944641	0.445527428344609	-0.557153329720118	-0.267179915892724	0.645160234095794	-1.18328697225925
"GO_CIS_TRANS_ISOMERASE_ACTIVITY"	1.04397526967159	0	-0.343159555959407	-0.302254997192509	-1.63341166701473	3.36570014030175	0	0	0.523991788224941	-2.84610542959444	-0.587230124321544	0.399758256173627	0	4.82163733276644e-17	-0.347788867346011	-0.414281929424387	0	0.334161118244557	4.82163733276644e-17	0.29194385653615	0	0	-4.82163733276644e-17	0	0	0.431479110566657	0.506763467413959	0	0	0.359762928971956	0	-0.986898039708067	-2.33996381338039	0	0	0.333059944128277	0.571791658982655	0	0	1.34619098972995	0.769235522774462	0.299394254533656	1.22037621330917	0.650156019323314	-0.718740074241892	1.47186366330545	0	0.256647478181179	4.82163733276644e-17	-0.352508396700777	-0.376246860925523	4.82163733276644e-17	0	0	0.363471715823611	0	0	0	0	0.718740074241892	-0.28921483351563	-0.326559274954814	-0.860738433424755	-0.574382511141999	4.82163733276644e-17	0	-0.372345897559706	4.82163733276644e-17	0	-0.373639562353073	0	0.345463102424756	0	0	-0.965644917668754	0	-0.396693633753027	4.82163733276644e-17	0	-4.82163733276644e-17	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	-0.986898039708067	0	0	0	-4.82163733276644e-17	0	0	0	0	0	-4.82163733276644e-17	4.82163733276644e-17	-1.37245202418608	-2.00771903997297	4.82163733276644e-17	4.82163733276644e-17	0	0	-1.80270103000395	-0.439666238531269	0	0	0	0.299394254533656	0	4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	0	-0.405342592184172	0	0	1.58028017281204	0.378881147803636	0	4.82163733276644e-17	0	0	0	0	0	0	-4.82163733276644e-17	0.405342592184172	0	0	0	0
"BIOCARTA_PTEN_PATHWAY"	0	-0.360951813807561	-0.603886270939966	3.23487996459033	0	1.43543192971866	-0.835133850883177	0	0	0	-0.423767051740405	0.316565872380645	4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0.593181576822481	0.741023041150811	0	0	0	-0.926366307918205	-0.690213925378332	0	-4.82163733276644e-17	-1.8191800163752	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	4.82163733276644e-17	1.23216128981051	-0.725196017130365	0	0	0	0.761840518443593	4.82163733276644e-17	0	0.891434518132997	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	0	0	-0.584093042594768	0	-4.82163733276644e-17	0	0	0	-4.82163733276644e-17	-9.64327466553287e-17	0	0	4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	-1.45394587515639	0	-1.35643776600898	0	-4.82163733276644e-17	4.82163733276644e-17	0.593181576822481	0	0	0	-4.82163733276644e-17	0	0.71004229135395	0	4.82163733276644e-17	0.706353048516954	0	-1.27748899097017	-0.626391496453624	4.82163733276644e-17	-0.840399934848604	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	-1.53436373866686	4.82163733276644e-17	0.597155173835487	0	0.569080107674296	0	-1.02842001623635	0	-1.96456735470791	0	4.82163733276644e-17	-4.82163733276644e-17	-0.597155173835487	0	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	-1.45394587515639
"KEGG_MTOR_SIGNALING_PATHWAY"	0.330831743734744	-1.81653682801489	0.543609347054106	1.14962665308962	-0.271112483168252	3.86793992779875	-3.12716033731951	-0.322915616982242	-4.82163733276644e-17	0.756447520140388	-0.196781244739081	1.05789668972445	0	-4.82163733276644e-17	-4.82163733276644e-17	0	-0.398459657732716	4.82163733276644e-17	0	0.662119737082064	0	0	0	-0.347511259741807	-4.82163733276644e-17	0.360825359293556	0.43221511808386	4.82163733276644e-17	1.30549976331021	-4.82163733276644e-17	-0.253516591615267	4.82163733276644e-17	0	-0.660968078281336	1.62851975517399	0.749692829610731	0	0.835744744292523	-0.991721001603499	0.202255242769003	0.217855483549298	0	-4.82163733276644e-17	0.570161312475519	-0.636804776631545	0.520402665286795	0	0	-1.27576114969361	-0.287035154341868	-0.309076929952356	0	-0.281591445663509	1.22477620236139	0.297198528515678	0.337639742941815	4.82163733276644e-17	0	-0.332177665168104	1.55094680156768	0	-4.82163733276644e-17	-0.715860249937491	0	0.222540282934986	4.82163733276644e-17	0	4.82163733276644e-17	-1.01512817415331	0	0	-1.11331274153618	0.366981906296325	-1.71895609431662	0.678039966979362	0.325524402847139	1.03749118786719	-1.04916626275782	4.82163733276644e-17	0.759101432558418	0	-0.280519412005269	-0.363884582493035	0.270093366579547	0	0.945605391326588	0	0	0	0.363884582493035	4.82163733276644e-17	0.963765209563859	0.360825359293556	-0.309076929952356	4.82163733276644e-17	-0.296045317978409	0	-0.475290739556549	-4.82163733276644e-17	-1.6925778843232	0	1.11331274153618	0	0	0.632940681800284	-0.309076929952356	2.96732697668507	0	0	-0.700749965886866	0	0.558950630736781	0.557723126473407	0.27316610531153	0	0.709354808974996	-0.336262324662227	0.280519412005269	-2.84047027800749	-1.18745024964858	0	0.745051427366434	0	-0.759101432558418	-1.50831847674329	0.359309806683691	0.26507324746445	-4.82163733276644e-17	-0.268070335793687	-0.927834040705169	0	-0.25165499745128	0	-0.267066348132594	0.354818317387998
"BIOCARTA_MTOR_PATHWAY"	4.82163733276644e-17	-0.824796657681414	-0.529778055927757	-1.23060645714006	-2.28991301972306	3.33133307049134	-0.755341276894777	0	0	-1.48858440681598	-0.357416823484423	1.36923825605612	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0.519431424214766	1.61398792837458	0.470244453498084	4.82163733276644e-17	0	0	-0.613569773592239	0	-0.851725748009982	0.711868962161065	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	-0.963346389800801	0.976979047916655	4.82163733276644e-17	0	0	-3.97401346578257	0	0.452454729344598	-4.82163733276644e-17	0	0	0	0.810701604161098	-0.511893729304714	0	-0.796057101809405	0	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	0	-0.595307932667842	-0.555822235604323	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	-1.36846316297912	0	0.523270871541898	4.82163733276644e-17	0	-0.632893958812365	0.519431424214766	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0	0	0.632893958812365	0	0	0	4.82163733276644e-17	0	-1.81700311839407	0	-0.620468192040987	4.82163733276644e-17	-0.596926893642768	0	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	0.412774991269813	0	0	-4.82163733276644e-17	4.82163733276644e-17	0	0.53241968282863	-0.685595476413	-1.79567120283167	-4.82163733276644e-17	0	0	4.82163733276644e-17	-1.39377597922217	-4.82163733276644e-17	0	0	0	-1.24351902869466	-4.82163733276644e-17	4.82163733276644e-17	0	0	-1.36846316297912
"GO_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS"	-0.769942395686384	-4.91183116928734	3.81196336995056	3.02258902312087	-4.63118800453213	3.8376287463178	-2.64640093947684	-3.81104624044334	1.9498933022771	-1.12409669974303	-6.95283762745759	4.25956054197522	-0.128674337783666	-0.86528964097874	-1.16908943192827	-1.14636523313081	-0.566136405388432	-0.245927909743624	0.383152061073096	-1.90433814761492	0	-1.17011180645228	-0.303763008619703	-0.214798273687434	0.0853832491658227	-0.30914978634446	-0.793045589866241	0.736562218060003	2.31573438957658	0.458605987373066	2.13223557214931	-0.0905678662662622	-0.665492719370324	0	0.167075945207775	-0.391093445970479	0.124783662432757	1.02169778180832	-9.73342632823338	3.26639171076325	2.18446449403644	0.403471831050389	0.231362730956422	0	0.667660022037672	1.91428915549148	0.403196831500659	0.252925648696212	-4.82163733276644e-17	0.47350029238299	0.507957794804296	-0.668028835152829	-0.304330322125918	4.82163733276644e-17	-0.403196831500659	0.0953413291894009	0.731687636355861	1.7935995490894	1.57994494196255	0.153232776549338	0.747743545748237	-1.32341938369979	0.953915682512739	-0.926320487745311	0.270217498490827	-0.866221066612724	-1.01576055729775	-0.330277730201659	0.867733107827568	-1.79014349321584	0.476191805791067	1.41753744178177	-1.83965570667997	-0.713032207402624	0.864287490371449	0.20086746901269	0	1.00614368170684	-0.346046830976136	0.301872216108694	0.0957905802031006	-4.82163733276644e-17	0	0.300556002482825	-0.489939452379264	-0.622783488782407	0.344351097737338	0.345024327473637	-1.59581559326754	1.44505728894493	1.47780395412221	0.351148698221427	0.351147528063333	0	0.600467011694643	-2.01749632298363	-0.530504648283403	-0.272067580115717	0.769942395686384	0.698547432901371	0.474804468459539	-0.48434077867784	0.272984472748906	1.79228616392867	0.151679560632029	0.726256767824971	0.111490542662256	-1.16955957221771	-0.391093445970479	-0.387208999365515	-0.255064639908038	-0.379532168321236	-0.206453580320894	0.737427882895428	-1.14946871150761	0.287858239613709	-0.489653876014153	0.304109919959356	-3.78968852097394	0.769015394811901	1.7935995490894	1.1475791113523	0.569353935419709	0	0.286984261853905	0.351086865650193	0.0840923671199933	0.552953645451094	0	-1.25530044519488	0.866301017210477	0.23985587229285	0.190209238408383	-0.0843280266910987	0.350669013665974
"GO_KERATAN_SULFATE_METABOLIC_PROCESS"	0	0	-4.82163733276644e-17	0	1.16441399408371	4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	0.910579779291002	0	0.200744195205911	0	-4.82163733276644e-17	0	4.82163733276644e-17	-0.5327342207652	-4.82163733276644e-17	0	0	0	0	0.528913169481753	0	-4.82163733276644e-17	0	0	0.387223784260878	0	0	0	0	-4.82163733276644e-17	-0.811607650777391	0.824885516693411	1.0210409689067	0	0	-4.82163733276644e-17	0	0	0	0	0	0	0	-0.38264662768749	-4.82163733276644e-17	0	-0.408873032290257	-1.12043055201967	-1.08640482278333	-0.402679467815799	-1.17981361869408	1.0912279412424	0.465748043217483	0	0.436553317951226	-0.45966465987906	0	0	0	-0.371548462682449	0.560877879316593	4.82163733276644e-17	-0.354748683360178	-4.82163733276644e-17	4.82163733276644e-17	0	-4.06609667439798	0.447872808990868	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-1.03649073577694	0.452237674469708	-1.16685764291042	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	1.18309264750329	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	-4.82163733276644e-17	-0.433793637480527	-3.92192048067109	-1.93124454299881	-4.65182748256002	-0.61576308254792	-3.29749517806348	-3.20505118250926	0	-0.461173483387515	-1.49223796638853	0	-1.26331775938319	0	0.57375106331519	-1.05244218179944	0	0.647065095416946	0.55878202373462	0.293405029861398	0.703390272308296	0.393061049229982	0	-1.26108653430849	0	4.82163733276644e-17	-4.82163733276644e-17	-0.605950054355434	0	-4.82163733276644e-17	-0.992174970208352	-1.03134091449597	0	4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	0	0.910579779291002	-0.386071882954739	0.484802952676
"GO_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS"	0.187417834228673	-0.111364519854899	-0.381484250763407	0	0.689272114724154	0.15823291070874	0	-0.389030818279017	0	2.0638849482887	-0.928996735573766	0.724605752480789	0	0	-0.170236333052262	-0.42327570241621	0	0	-4.82163733276644e-17	-0.448232044689805	-0.724030579264543	4.82163733276644e-17	0.989226151166861	0	-4.82163733276644e-17	0	-0.200199339958139	1.05324487587252	-0.252894470918072	0.386090754908621	-0.369032183376576	-0.179710799417849	-0.22127227674151	-0.379261282025563	0.390197417609697	1.05745970813242	0.686648499386467	-0.139105701890784	-0.197101454035907	0.138064613380822	0.139129579355762	0.147927884882301	-4.82163733276644e-17	-1.96692575912078	4.82163733276644e-17	-0.719202132313849	-1.03659160312914	0.138064613380822	-0.252894470918072	-0.172097595228133	-1.79778951316114	-0.617916460367787	-2.25738305384624	-1.9327652300465	0.176195380766557	0.823147665782981	0.159696629587822	0.181415160204707	-0.402307960512306	-0.713907253942146	-0.142540297562004	-0.610684274215256	0.779222180486115	-0.244953310751572	0.862911149719523	-0.1489101043338	-0.179278842951474	0.679490545662145	-0.699338134077028	-7.54733071009896	0.184699589379308	0.169297780074544	0.195586178891322	-0.450733501106117	0.928580538945173	0.391197830650371	-0.795886212472764	1.17004045258481	-1.08336870348564	2.19812099099743	0	-0.382257666149064	0	2.83967212860996	1.20925682774109	-0.734244760965263	0.81523951110948	-0.669979319656581	-1.27134138616308	0.45595784985668	0	0.195037952983938	0.194469259211334	0	-3.58771844667286	-3.05977832705616	-3.92714904042526	-0.651917405711401	-4.55400694190909	-1.4088025260674	0.762483411991553	-0.811321608284868	-0.999302575856454	0.180567781845466	-1.47207007302903	-1.22440027230673	0	-0.587254717367732	-0.819749129774212	1.31116847594228	1.69587049058225	0.304884789352791	0.802463191438635	1.07452956551225	0	-0.779222180486115	-0.188897136329044	0.659890049666087	-0.200433237698149	0.825495443082752	0.181415160204707	0	-0.533537587398606	-1.07452956551225	-0.177969752037469	0.194177438481443	0.616242861793206	-0.413554302171901	0	1.11421102057578	0	0	0.462439279598777	-0.163093233320057	0.872717209489431
"GO_AMINOGLYCAN_METABOLIC_PROCESS"	0.555994663779784	-0.607251126442926	0.229336397758077	-0.271070255575101	-0.725926730894721	4.82163733276644e-17	0	-0.550172590829579	0.388171307750472	1.57783748858635	-0.704875643063835	0.415635574226477	-0.195118868185746	-0.27022578199403	0	0	0.570134212480273	0	0	-0.310221868776996	-0.465866628789884	-0.186444576506224	0.611433267789578	0	0.132822988769105	-0.200321219303663	-0.165646371282298	0.481962266477323	4.82163733276644e-17	0.744656744247156	-0.923932901949695	-0.534963517533408	4.82163733276644e-17	-0.250364905887391	0.725719394352982	0.483632506928568	0.434339577915977	-0.11175412994311	-0.570308584137222	0.571175571531236	0.421227531735732	4.82163733276644e-17	0	-1.62130389226025	-4.82163733276644e-17	-0.461774428980809	0.668087932723475	0	-0.453723010303425	-0.283592752798583	-1.60099425617242	-0.463895601001113	-2.48404577662222	-1.74940187560338	-0.668087932723475	1.26535034244671	-0.530445978347541	-4.82163733276644e-17	-0.331111800518208	-0.297917752551223	-0.264555015204037	0.266224775140694	0.615487606159992	0.172795433017767	0.260257128897895	0	0	0.521270705679505	0.853834058901711	-7.20778148108707	0.321111673585766	0	4.82163733276644e-17	-0.354375967339972	-1.09197671730891	0	-0.327394960590995	2.03875110111292	-0.767966515050653	1.86817536483102	0	-0.280437594806806	-0.147101380855301	2.38145578875176	1.11301567095706	-0.305713343564561	0.819769366058006	-0.512364164546543	-0.769358359351629	0.147101380855301	0.272665730579151	0.569472170039388	0.568928401712415	-0.136632214605955	-2.89849839674572	-3.91235757152941	-5.90392822680935	-0.405383335923427	-8.33867376994624	-1.34025922273548	0.756231371732436	-0.332340607453465	-0.82737129385265	0.308301915841129	-1.41315626073457	-0.537510053038004	0	-0.435597893183912	-0.654147252668075	1.43635921524671	1.13209361039451	0.397533589221352	1.02832732260511	0.962315074082701	4.82163733276644e-17	-0.615487606159992	-0.559395130194068	-1.26458849300381	-0.379952253386179	0.553107360714695	0.310883428760965	0.480286286227214	-0.38653183244743	-1.86817536483102	1.32677221335893	0	0.476918102600879	-0.772319687302999	-0.12792227166108	1.00644096956965	0.824537788604187	-0.122435179159285	0.322773442112984	-0.480286286227214	-0.570134212480273
