"V299"	"V95"	"V211"	"V327"	"V306"	"V300"	"V84"	"V173"	"V92"	"V85"	"V100"	"V413"	"V171"	"V189"	"V252"	"V270"	"V382"	"V259"	"V463"	"V294"	"V72"	"V461"	"V161"	"V91"	"V396"	"V208"	"V358"	"V177"	"V460"	"V162"	"V462"	"V350"	"V405"	"V207"	"V22"	"V341"	"V43"	"V291"	"V166"	"V126"	"V329"	"V11"	"V71"	"V44"	"V24"	"V180"	"V311"	"V265"	"V367"	"V392"	"V175"	"V310"	"V21"	"V200"	"V275"	"V346"	"V216"	"V320"	"V30"	"V420"	"V372"	"V118"	"V63"	"V154"	"V258"	"V266"	"V268"	"V55"	"V160"	"V332"	"V344"	"V448"	"V447"	"V436"	"V182"	"V376"	"V352"	"V18"	"V357"	"V12"	"V13"	"V439"	"V28"	"V164"	"V280"	"V466"	"V404"	"V269"	"V80"	"V241"	"V197"	"V36"	"V183"	"V411"	"V10"	"V102"	"V116"	"V79"	"V186"	"V155"	"V119"	"V387"	"V156"	"V90"	"V349"	"V150"	"V412"	"V383"	"V381"	"V414"	"V364"	"V432"	"V260"	"V289"	"V172"	"V2"	"V273"	"V455"	"V81"	"V176"	"V459"	"V465"	"V33"	"V281"	"V227"	"V17"	"V218"	"V190"	"V142"	"V32"	"V9"	"V170"	"V416"	"V393"	"V418"
"METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_F04_240976.CEL"	-0.034528135019117	0.0449541251427162	0.0594045069327452	-0.0282333925042497	-0.0104807527860108	-0.0136340866649084	-0.0268322302320645	-0.00797112109763046	0.00209524563830823	-0.00524828856323515	0.00956300047042149	0.00933931340465337	0.0176359822470009	-0.0460450669599702	0.00451692951476974	0.0255042064973104	0.00159735415938313	-0.113504479398537	0.0411933571760874	0.000462374793035123	0.0652412018851806	0.0326222811034029	0.051537847079541	0.0354348738938345	0.131634735043043	-0.00443802073975442	0.00991327507932613	0.0650988081816491	0.0601311002462333	-0.0195862295965268	0.0694224102386692	0.0283514534254419	0.0411002414261399	0.061853557137927	0.0304801666679686	0.0392446006112521	-0.00082502388180612	0.0218751924349966	0.0427155990259649	0.0207315895570635	0.105289670466437	0.00434885611585366	0.0150160940770389	0.0141689339509357	-0.0342307181383405	0.0258877312506419	-0.00522252829394052	0.0119392319912547	0.00130220735011414	0.0260156496446915	0.0109301818511236	0.0139922125616353	0.00937550254243132	0.0112611375065889	0.0192907893063423	0.025092342948355	-0.000688580286616157	0.0425173125621907	-0.00778668847370095	0.0224862652972704	-0.00325557900569695	-0.0115322198195145	0.00205279725543593	0.0412008292758347	0.00345890424517529	0.00767182827741727	-0.0127334157589847	-0.0122631441947248	0.0160928480561934	-0.0213141487769146	-0.0365347623644622	0.0163482952356549	-0.00824489968778639	0.0160036447164367	0.0334966966127364	0.0167484695797838	-0.0234553405544697	-0.00177896781064591	0.0157735278446365	0.0533530469759101	-0.0105470233756853	0.0112346062155197	0.00235196992546555	2.36060185044978e-05	0.0405824648925626	-0.0322270426343722	-0.00766326166133988	0.00522002404870835	0.0105265743862266	0.00803083557280574	-0.129119773379197	-0.0122747961152572	0.0283623139381361	0.00069869943993387	-0.0181473871712507	-0.0556494954280085	0.0036171522385547	-0.07058498053039	0.00574319466874893	0.00959520155664562	-0.0374650214741703	-0.0192313660774367	-0.0298853228346166	-0.0209730417160763	-0.0169081378651417	-0.0268454643604561	-0.00482456902626025	-0.0258468130153069	-0.0360139047053013	-0.141539210287581	-0.0172708512430501	-0.00866559002673944	-0.0152722991522747	-0.00020709839788063	-0.00930783382884795	-0.0010705661513011	0.00655223596712548	0.0217741664134602	0.0418965549950724	-0.00320587832854887	-0.00735474436814307	0.00205763452090869	-0.00493684821783427	-0.0140595801703145	-0.0361532495116054	-0.0191624612655596	0.00680418640919275	-0.0163389206090109	-0.085627339013275	-0.0247027903010055	-0.0154729459242297	-0.0270897215865738	-0.0116932435040713	-0.0431231508802829	-0.0637588761774008
"NIECE_p_NCLE_RNA3_HG.U133_Plus_2_A12_296012.CEL"	0.0409678820798779	0.087017984016878	-0.01368422797316	-0.0667855949013709	-0.0129466919607172	0.00609572870155277	0.00589476665358775	0.000972227501051067	0.0160353406038671	-0.0253143160372228	-0.0200477678389861	0.0111112853131834	0.0161214550817867	0.113039764920807	-0.00692558960812776	0.000802484666370366	0.018718010335129	-0.00423434594386759	0.00394726974735191	0.0137575364295893	0.0418144062782364	0.0157948288918252	0.0444500730314627	0.067410990950863	0.113452932776319	0.00913598795508807	0.0254002999765625	0.0787832056637607	0.0429584107532721	0.0371013568593192	0.0442496185922836	0.0209030591962213	0.000181062798100404	0.0959242567185018	0.0215462553490067	0.0286386785722532	0.0190260650527333	0.022384816651726	0.00574238108377554	0.0834858448800298	0.0534496908356325	0.0372333019364667	0.0240584173381676	-0.00937993445130883	-0.0238510495458878	-0.0117466513345429	-0.00371770609577276	0.0137432375564949	-0.00339087795575239	0.00116582954499781	-0.0038328597596356	-0.0182204844832791	0.0136878351034159	0.0048402198789977	0.00169893843059875	0.0183018441267207	0.0173450273476262	0.0183245124480319	0.0106597878464654	-0.011737476542136	0.00215900855637619	0.00682295713576495	0.0451010234937085	0.0128333882785871	-0.00670785740981518	-0.00541281767368056	-0.0125387436776515	0.00554063921117827	-0.00392023712855025	-0.0157307018217226	0.00618918735682289	0.0287476308273648	0.00143578736719199	-0.00614507623832029	0.00885505386228288	0.0292507445814943	-0.00137181166041489	0.00456117466924944	0.0216654837087284	0.0770653062349475	-0.00856000053412348	-0.0176078314346382	0.00480396393172058	0.00969927985287277	0.0732084576416802	-0.0352630132631703	0.0197808556192905	-0.0041112677003178	0.00833158910899368	0.0119519915487004	-0.136728924672597	-0.0142146827073184	-0.0519539346622366	-0.0700768927506605	-0.00091241854620041	-0.0480899555227823	-0.00549149106252866	-0.00279752908411841	-0.0276517264504443	-0.0142781502019224	-0.0446414062345115	0.000338651587170933	-0.0236749824863347	-0.0186763947010044	-0.0167445754680576	-0.0148592816327212	0.0225395860734174	-0.0726966620764258	-0.096200353624928	-0.117254959727404	-0.0163998259865132	-0.0337913535906288	-0.00963218224521564	0.000166463317369771	-0.0204048584295611	-0.00152497022136489	-0.00611292257282475	-0.0292683681867098	0.00159522594263152	-0.00999044717994826	-0.0127361571104254	-0.0014928158187192	0.0276298214911165	0.00506445315564519	0.00992899808292055	-0.012623879389334	-0.00937678552084079	0.0128828152822629	-0.0202939392069745	-0.0541368695550204	-0.106401352060839	-0.0162820227292631	0.00707907943222451	-0.0463736222688472	-0.0498326113413687
"BRAKE_p_NCLE_RNA2_HG.U133_Plus_2_A07_241054.CEL"	-0.013449312575615	0.0144640744978247	-0.00244683380622149	-0.0645420816762897	-0.00426954400998946	-0.0102438379983816	-0.00258334231961571	0.00245000244198646	-0.00582831328564425	-0.0208442855184506	-0.00242620494349865	0.0131558484109669	0.0130330764762055	0.0237759455129963	0.00889502687354442	-0.00238443009131268	-0.00233668859899264	-0.0112299337071854	0.0251441060116311	0.00875570048668446	0.0177847038685886	0.0294823667301331	0.0457608744341962	0.0636866348922693	0.103851285132125	0.0156839277702179	0.0100956360260978	0.0726277408069919	0.0647848546018498	0.0301604554204174	0.0415659521208561	0.0305935265797407	-0.00539867997949856	0.0781564866171734	0.0228369380576724	0.0504154929431122	-0.0041592866575502	0.00466593230280078	-0.00880519790109582	0.0704414698497087	0.0802093515387422	0.00594855549191265	0.006534368604761	-0.00391352204848139	-0.0130199395706681	-0.00742570344833169	-0.00558406879157682	0.0180323269152047	0.00421130169100999	0.00123388250247202	0.00686794985695538	-0.0180105924772759	0.045849027353029	0.0129960202300335	0.00766236898497853	0.0152673110513029	0.00600692242111576	0.0260995721298956	0.0168503508101257	0.00235190250654842	-0.0383185315881505	-0.00761490757376896	0.0345739541322382	0.0121927612720029	0.00206319198051946	-0.00925544156444421	0.00851560438350667	0.000841014950669643	-0.0172133602259791	-0.00664898096375617	-0.0299588680945923	-0.0205751459216294	-0.0194761779875213	0.00957341175574344	0.010733530698055	0.0179883202030977	0.0125527179304469	0.0269370849020275	0.00190836013413192	0.0800426916072639	0.005556225385631	0.0145877147669599	-0.0155182392528545	-0.00688521623027158	0.0443170071068047	-0.0156805383107287	0.00889893394529473	0.0023718224165882	0.0102704551120527	-0.0137261673141717	-0.077729878161758	0.0229435273534347	0.0396776633700558	-0.00856562718419872	0.00770625119336109	-0.0226832199454223	-0.00647859859759929	0.00705784818682982	0.064375592584662	-0.00321752371148981	-0.00825340264092517	-0.0392168137111865	-0.0227154945604766	-0.0194440421057132	0.000956340746739738	-0.013227173593369	-0.0334062972805662	-0.0565520621768982	-0.108704162103884	-0.138251015075986	-0.0207754746372352	-0.0012015279807353	-0.00587914007142128	-0.00949222224071701	-0.00717057140221026	-0.0131807574345022	0.000854384531765843	0.0173348607716729	0.0159200465997943	-0.0100661079988757	0.00609848927857452	-0.0351881526644739	0.0215438291725772	-0.0119285531662636	-0.00476474367320231	-0.0165821065973593	0.0228084681387158	0.00279126909682939	-0.0241946412619585	-0.0649618818681349	-0.125148488645632	-0.0355767575769901	-0.0103433921237097	-0.0435173405839856	-0.0456229840535275
"METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_A10_240868.CEL"	0.0124856150530268	0.0300461372858185	-0.0116872369734053	-0.033616089417158	0.0136431119493593	0.0091414959699058	-0.0241092815413676	0.0198481884066658	-0.0182360813999798	0.0128533040583352	0.00340913060415266	0.00164784502784651	0.0306159254168119	0.0546363431964725	0.0172490660734577	0.0185780969198517	0.0312813588729984	0.0156784061960432	0.0436782594621554	0.0194120532422788	0.0429668527955917	0.0372451791961299	0.0635155663606615	0.0422154785791916	0.147655693985507	0.029477706380758	0.0253415184612242	0.0808934153497365	0.0398334554726263	0.00692017765639254	0.0592408458387283	0.03410023757364	0.0132705445051038	0.0579832118001137	0.0399389930966425	0.0461244890575549	0.000256417241366066	0.00596541826601452	-0.00261269703396189	0.0891115125339748	0.115645113550102	-0.0155663541690303	0.00678428885707637	-0.0057539364922436	-0.0132625615686948	-0.0106040256591784	-0.0029904255118577	0.0128888777265108	0.00372886474531266	0.0118723569636301	-0.0034439666421548	-0.00956835084996526	0.0651493509798479	0.029021622835946	0.00766992764126479	0.0323402086566295	0.000329406720032419	0.0513480274019382	-0.00652568186832716	0.0848402728153971	-0.0173194525410178	0.0133950534871933	0.0123980507597736	0.00403444164578643	-0.011422114286237	0.0117644548559587	0.00754281043010436	0.0139417281914338	0.00516649547714564	0.00184592212377659	-0.192214722978533	0.00777125034606724	0.00512926183522721	0.0169048609283082	0.00327623418286425	0.0226146530953435	-0.0171505079027543	-0.0042214260589043	-0.0295911889981453	0.0877826805720215	0.00384640895818416	0.00223580539158311	0.0221648915901155	-0.00551504735421053	0.154324841746301	-0.00685672746833314	0.0015102358586339	-0.00416686777174333	-0.000344314175098301	0.00439572375686906	-0.120917290111345	0.00131257559716548	0.0135233917339351	-0.0522740854985068	-0.0362213086002661	-0.0368825178746534	-0.0435668647091046	-0.00383246408900821	-0.0881235484523151	-0.0239136909456122	-0.0201440462965347	-0.0388872697374869	-0.031901844707486	-0.0255856575725342	-0.0247907820757631	-0.0217282121268103	-0.0365833123699081	-0.035009329488387	-0.145405492474526	-0.148232653870415	-0.0204612424022689	0.00660168712430746	-0.0263978737942501	-0.0199266460149059	-0.0159143038492462	-0.0170194721443635	0.0150931957640856	0.0068767797775842	0.0158791830521152	-0.000110740205797521	-0.00566404269245396	-0.0308223923482948	0.00363185295177227	-0.0141673636417392	0.00662965860596466	-0.000921346793098808	0.0140344022425484	0.0182295197756436	0.00565571062070512	-0.0366248013192999	-0.0597497875610367	-0.0281619634020616	-0.0392057654715133	-0.0707194350587656	-0.0395827729736293
"CASED_p_NCLE_RNA4_HG.U133_Plus_2_G12_383614.CEL"	-0.0442308363253026	-0.0326804610136161	0.0361121264009215	-0.00235763196035867	-0.0284630891501558	0.00806251466437385	-0.0230714700097865	0.0073898365325035	0.00204783098077732	-0.00680371086507718	-0.0142744740028194	0.0294480702203681	0.0133081735898526	0.17432030358704	-0.0103463834752494	0.00656179732275718	-0.00851532126081394	0.0213746776814535	0.0235818663132038	0.0627032775101849	0.0419422120220307	0.0306403817461176	0.0660364997345544	0.0502655148798698	0.149547150631725	0.00555511676855447	0.0291080700669128	0.0761222596950326	0.0559546380120805	-0.00526611447189912	0.0580310225243694	0.0439124736222139	0.032557983623252	0.0422896367051956	0.0105412872212101	0.0731209994719378	0.00336872179416547	0.00787001736281159	0.00383168135511709	0.0766457667730243	0.105723155065568	0.0118864544155116	0.00881806931273851	-0.00272362501808614	0.00619463023162031	-0.00911900198367559	-0.0212251793223068	0.0179401846521792	-0.0133846933795911	0.00402910439449863	0.0204041835144564	0.00867372797308862	0.0168879026692274	0.0117519952128458	0.0367051119266056	0.025840376199553	0.0123111685792803	0.0421615030865756	0.000773953429346097	-0.00392286589402561	-0.0124719904755552	-0.0055676591732439	0.0748468889571835	0.0740925851745905	-0.00903447244767785	0.0229643081973611	-0.0174296607930126	0.0139648806280012	0.0135489550371127	-0.02835319217238	-0.0461036810282403	0.0197687500536733	0.0442417627776106	0.0183155034117913	0.0218463323609336	0.00163819132243565	0.00437587009400231	-0.00333749353430128	0.00638136050280898	0.0626108246858144	0.0208246160084867	0.0120756127907794	0.00042706758788935	-0.00984350586574956	0.112881974642495	-0.0293817565258664	0.0157775297638527	-0.00127809376471435	-0.00304981225009271	0.00165829572456569	0.018247947503564	-0.0434235217755206	-0.0175207139539424	-0.0949643452576436	-0.0192653331070351	-0.0461637135776405	-0.0166411462053247	-0.0112710584758678	-0.071295296215975	-0.013307763681498	-0.0225114278675584	-0.0477111492638	-0.0204829901369586	-0.0123108343046514	-0.0074551682995444	-0.0219765829906476	-0.0434901667094093	-0.0187034768938508	-0.131579694206503	-0.14661897574069	-0.0174041488422892	0.00914897297872698	-0.021196457664627	-0.00634629992077419	0.00269664219315397	-0.0118489855443139	0.0087395886289322	0.0153249959265102	0.0524497557360353	0.00510914889643409	-0.0116167792397238	-0.0102659560827708	-0.00267760027130517	-0.0166253590911378	0.00830723802974022	-0.0178631888399702	0.00517921677818881	-0.00861330691901092	-0.0152870287069831	-0.0348890596276541	-0.0167256389584483	-0.0354442381041483	-0.0353831654614884	-0.052562706379492	-0.0297822119029461
"NIECE_p_NCLE_RNA3_HG.U133_Plus_2_A07_296002.CEL"	-0.0378635534019579	-0.0551668090209181	0.012620234020696	0.0471240453620797	-0.0229626419515671	-0.00402785721341937	-0.0120511001423048	0.0053412398548102	-0.00354882914108152	0.00337707737072467	-0.0160049700032863	0.00681028423845863	0.0234747069740208	0.136147150694033	-0.0199188915440781	-0.00363349174621143	-0.0190672308471197	-0.00166960188665379	-0.016788608474179	0.00622144909244525	0.00819354861720993	0.0355221679252715	0.0638386098632372	0.0553369434268767	0.167206176623434	0.00993663096252541	0.014843920440839	0.0851766599098805	0.0888149130850612	0.0153652464825627	0.071949169542336	0.0441279465538022	0.0564809918968566	0.0209946279186729	0.011928639498259	0.0552918428656597	0.0285872436048427	-0.00943261723961841	0.0165310753740805	0.0478439162341094	0.17490463441398	-0.00109447465704259	0.0275987628968922	0.00798365603786334	-0.0082773691295853	-0.0101979890670917	0.0266794794990479	0.0475061967707145	-0.0212931467963026	-0.00734245216034929	0.00650469204044555	0.0273997126716615	0.0392131880575685	0.020532084287896	0.0236534844991057	0.0378007799213217	0.0110804720928894	0.0612669426617417	0.0100894101832618	-0.0473214087509577	-0.0184455088309256	-0.0106973227690491	0.0842658713271981	0.0227827652671968	-0.00661443552152522	0.0343991537177995	-0.00196320001529218	0.0280510478540325	0.00418092918629447	-0.0119132015611336	-0.132511806193443	0.0107363734296199	-0.0321275557214934	0.0116281179095839	0.0134205674223619	0.0397515706550221	0.0068877090370864	0.0222264129801952	-0.00231970617510431	0.0681638461199203	0.0472666383206189	0.00414580808912559	0.00181847965974826	-0.0107245092555774	0.0709647440075193	0.0323126236110839	0.037254068974292	0.0130961443406191	-0.0104582887998028	0.0046608631690319	-0.130753049834039	-0.020990002360791	-0.0182814286654511	-0.0400326952126057	0.0510513173246353	-0.0313382729808884	0.0191935155318775	0.000370263342313101	-0.021055076305224	0.00359359888173909	-0.0300069838424021	-0.0426084354605289	-0.0185278667699078	-0.0125126493503764	-0.0167012820131081	-0.0284176259203283	-0.0112150342051529	-0.0292140693182968	-0.138116513516743	-0.164766009810342	-0.0334505990880557	-0.0247365307461515	-0.0118763722456624	0.00481737991755889	0.00534258209339028	-0.0135335361420954	0.00267131847899449	0.0174382034483982	0.0175779143281245	-0.00196400246165347	-0.00281568651965057	0.0073198081840582	-0.025329109364454	-0.00444713265242986	-0.0240877688402806	-0.0409606660890858	-0.0122073384250638	-0.0335486075855819	-0.0331063916624375	-0.0209449104223324	-0.0529617465700696	-0.00524208432566558	-0.024297337318708	-0.0509008456821909	-0.0637533277500784
"BITTS_p_NCLE_RNA12_HG.U133_Plus_2_C02_698770.CEL"	0.0591025504280824	0.0523531895239035	0.032272911846323	-0.00497994185684036	-0.00252699088729111	0.00568662195281671	-0.0291514670657405	-0.0140621279609674	-0.00866283275276037	0.0184057232420222	-0.00794528963346235	0.0365566876200404	0.0156438108444924	0.0761406031866932	0.013704718585774	0.0235340329324736	-0.0122912340945059	0.0233285028120423	0.0196892533564606	0.0619625397463432	0.0712430486446978	0.00935327179463001	0.053015314457641	0.036049645701766	0.118147483747347	0.00539696722513389	0.0112457772589071	0.0685395358325954	0.051544203505807	-0.0137525304319686	0.075979909878923	0.0249404789648834	0.0410049032053502	0.0150827582185924	0.0014274507419179	0.049932512923044	0.0082514980982967	0.003191806571679	-0.00834476096061637	0.0774414136077382	0.292159697992073	-0.0108754228839462	0.0116907566547742	-0.0195429702650827	-0.000807965666740452	-0.0212369359315851	-0.000233260812498193	0.0110743380852403	0.00230970788267086	-0.00216488473557188	-0.00322484750240155	-0.000166216604342011	-0.00288519014298463	0.0236121839330526	0.0172060647833262	0.0380499507167078	0.00706291501829714	0.0480771857103397	0.0212164988556625	-0.00557040885385477	-0.0423229132426478	-0.0148384009486064	0.0565480071284547	0.0808421916493716	-0.0101739655859803	0.0253420739488822	-0.00415880586117321	0.0174992796271519	0.00472340112220792	-0.0103011292050529	0.0200081159288166	0.0484932413872155	0.00197883257312924	0.0153621933595268	0.0221655458602003	0.0233271413666549	-0.0179739454460164	-0.0045205214559359	0.00783602563125329	0.0710232335099351	0.00798260823372002	-0.00339906269606617	0.00367976597219239	0.00689640884813133	0.0227145446662416	-0.084888673399454	-0.0100233632233757	0.0101436549810818	0.0102007694481553	0.000163614735958465	0.00387318124404374	0.00123702605655294	-0.08824358083046	0.0196376956591493	-0.0659025707809625	-0.0491810820153439	-0.024134709590935	-0.0189422388022353	-0.0768506921839284	-0.10563726426099	-0.0231996693848439	-0.0419294432863664	-0.0158222023612436	-0.0209847059980359	-0.0121162868299513	-0.0228790465202629	-0.0105413238281286	-0.04485040754276	-0.126334214665367	-0.120529291846644	0.00316268546402454	0.0250315107530313	-0.00820706254488359	0.00816147983845144	-0.00311023872487421	-0.0103065193214995	0.0257964666743237	-0.00241634605719319	0.0146656805581455	-0.0151403635459507	-0.00312035273526167	0.0132446442587732	0.00542745311238853	-0.00222221179994191	-0.00484931115524771	-0.0243916396159611	-0.0295836406302055	-0.149372258143342	-0.06001127825686	-0.0258981871551863	-0.0289561889027291	0.000852644494732069	-0.0116484387047327	-0.0538805085235178	-0.0483179412686826
"MAKER_p_NCLE_RNA7_HG.U133_Plus_2_H08_454720.CEL"	0.0189168137417339	0.0238441352467178	0.0160901980352492	-0.0507544850542585	-0.00495342422471881	0.0110378344513202	-0.0375112103982006	-0.00441957847378779	0.0126221669015931	-0.0150428926614168	0.021408463820148	0.0190610946130904	0.0353875354568757	0.00895287874051067	-0.00280194486613965	-0.010503446772098	0.0188237294624033	-0.015672408168371	-0.0255377737148777	0.0051400223365563	0.0269522816813611	-0.0040766985234493	0.0570789099978576	0.0615012157707095	0.155757299074873	0.0101783707946951	-0.00910218552600939	0.0852324986364255	0.068659311224122	0.0183334497749366	0.0743691386072274	0.0481692562552561	0.0363315009700476	0.0373647768892636	0.0234999564453824	0.0479195175586623	0.0282646691391564	0.0335508103861475	0.0399264648911924	0.057703117815876	0.140721376280088	0.00878869720447464	0.0219207099181379	-2.22767592367233e-05	-0.0103936467492507	-0.0366563427483922	0.0148460118661748	0.00952833214032219	-0.0138636106452603	-0.0636521880316185	-0.0141914297790044	-0.0268472940184523	0.029113913119497	0.00300726120647661	0.0120210350286267	0.0332382006195398	0.000214796514656266	0.0476487980258649	0.0159321391577122	-0.0168639733770537	0.00465967803975492	-0.00916829465460638	0.0328165913486341	0.000667286881546717	-0.00631612267405813	0.0141452738640783	-0.00569957246517685	0.0268043229847524	-0.00518459432247249	-0.017965126311847	-0.0101740064906269	0.0021458890488705	-0.0331711225606739	0.0238109364168799	0.0227762402130575	0.0377582874143732	0.000553648413862136	0.0270536266563785	-0.0118566174616267	0.0841339835640554	0.0149440850905744	-0.025286805677462	-0.000952804052105774	0.000427785669173287	-0.0330188091783971	-0.0428353727480774	0.00750921865896623	0.0043742388807681	0.00356005759798854	-0.0178715981412589	3.86812191692681e-05	8.66063426564784e-05	-0.025471611473804	-0.0799957922590522	-0.0568690999758901	0.00125100463690534	0.0236978384457933	-0.061767788028477	0.134030731696165	-0.0819131347884488	-0.0319021095966978	-0.0187708140640743	-0.0411021612618803	-0.0134457974219864	-0.0178191163160075	-0.011409235219675	0.00587495663943651	-0.0674644193659063	-0.195613165156646	-0.143825517252617	-0.00720119761543741	-0.031432817384493	-0.0262751737517591	0.017823490584228	-0.0303766288197716	-0.0132621929296827	0.0302296078569166	-0.00660049221093881	0.0076747039867255	-0.00826682720201512	-0.0123978301947081	0.014794003283946	-0.0278459848863343	0.00406195026637769	-0.00498586157712365	-0.0434720943198069	-0.0166705842252081	-0.102490429318481	-0.00998427876392641	-0.0364395157258596	-0.0314050582566407	-0.00778913091043379	-0.0225655655182349	-0.0551830320564346	-0.0627879544526136
"CASED_p_NCLE_RNA4_HG.U133_Plus_2_G04_383646.CEL"	0.050047222214415	0.0157691795457647	0.048800164616866	-0.0321615662931877	-0.00653933356996135	-0.00967016139888839	-0.0340652292055866	0.0175449743273576	-0.00471442275343923	0.00771368619162553	0.00662576627256992	0.00929447673137844	0.0190341704507492	0.00443629213249871	-0.00700665210656366	-0.0119259540003133	-0.037557349878709	-0.0150735698835983	-0.0197756419234023	0.0144029012529419	0.00693410336068671	0.0369140698157727	0.0714449493068158	0.0387220721383753	0.139937649789435	0.0124852636843271	0.03742353325244	0.101211298352416	0.0457413961171209	-0.015121955236551	0.0737278012934125	0.04140839918119	0.0222127999291197	0.087581069313225	0.0230764870679849	0.0580777064307448	0.0226795379759928	-0.0172916643828763	-0.0134924737549714	0.0707093910581851	0.231555084696386	0.0251470124540065	0.0256853305043084	0.00483193965254581	-0.0108392382475161	0.00559257342406909	-0.0125278551367368	0.0304191497887601	0.00336192980516143	0.0151028721684049	0.0104450427042338	0.00830630308453031	0.00257323541846112	0.0220302131302831	0.0205327888851165	0.024764656449444	-0.00922986030531195	0.0582857423823412	0.0211522244317274	-0.0199260830658315	-0.0242156122014782	0.00501882598948291	0.0840533180578561	0.0186929010211078	-0.0156124059552732	0.00570306052655493	-0.00905288612296644	0.0170344189525558	0.0200045299407326	-0.0153347566695474	-0.0190048731696881	-0.0110159703596991	-0.0270383145032701	0.0124892250021559	0.0239601501269596	0.0565579072062621	-0.00518946833432297	-0.00742491094940699	-0.00477881762120939	0.0917661580351147	0.025620942087407	-0.00160296917608202	0.00891160567428436	-0.001950666486709	0.0260749697266303	-0.0205057289880762	0.0113302121339873	0.0102595222191758	0.00361709686277187	0.0186559719030331	-0.0015041019114393	-0.0074786533212042	-0.0393822869431048	-0.0728360328479639	0.012094742322087	-0.0230143092179537	-0.0114647863434735	0.00904931173022769	-0.048838768622128	0.0163222060672141	-0.033753271233543	-0.056092191834949	-0.0247328345625466	-0.0297899845821364	-0.0287850268293499	-0.0131546459106753	-0.0194847242820544	-0.0730822397169487	-0.191125045369965	-0.169787060422441	-0.0381838251240735	0.000209217152472046	-0.0103774383475677	0.000505581740058029	-0.00361235035378033	-0.0179794134072244	0.0296401636473933	0.0244946829702645	0.0283735114012194	-0.00221400338596849	0.0087561368244608	0.0301089011167647	-0.0106319722925001	-0.0202128511829161	-0.0186154224994153	-0.0381463082986696	-0.035848693838467	-0.117129302305084	-0.0495927100317158	-0.0306661699515385	-0.0326516282312277	-0.0319777748742586	-0.0164754106546618	-0.0604297618181086	-0.0598043467477914
"MAKER_p_NCLE_RNA7_HG.U133_Plus_2_E11_454676.CEL"	0.0920040888260685	0.062273274727257	0.0405022495680131	-0.0274022554572793	7.66562756625607e-05	0.00571972587775668	0.00166709530083774	0.00902918262088329	0.00444167112612105	0.00537093787364976	0.0173445389919569	0.0507764580504113	0.023663261361219	0.00958983046002794	0.0118899367822376	0.000231396968402196	0.00774257906655564	-0.00447219909105221	0.00132479490368168	0.0261181714344255	-0.00114923474093423	0.062969086437657	0.0799083589971411	0.0645145289418587	0.149925175038614	0.0290170207913208	0.0293989230595654	0.0935045467613149	0.0664420746570202	-0.048935049028085	0.0773176070955009	0.0451242302375992	0.0426585802417489	0.0712358272580886	0.040701353656136	0.0577220824773565	0.0127072113355895	-0.00181315864318953	0.000457913956966465	0.105662747549627	0.179865583630258	0.0319742058697514	0.0234327724059583	-0.00677447116406716	0.00438044759378445	-0.0111316459069754	-0.000941093356283165	0.034310165801304	0.0103768035941191	-0.036085988810188	0.0286546858784403	0.00215558095798008	-0.00938105498507106	0.00112478591835394	0.0156636730170648	0.0273026197200369	0.00168725122805336	0.0591923760823478	0.0212304979241694	-0.0195133451420421	0.00567148912103475	1.01207131157098e-05	0.072401296724649	0.0429863371197376	-0.0002684884136597	0.00501802260785809	0.0096582931305866	0.0484376087304186	0.00423848096889323	-0.0225452183972729	0.0527570374578491	-0.000685295024239368	-0.0120086331589195	0.0194409637066428	-0.0147968010386925	0.0265550852247418	0.00765960631297495	0.0186807388291119	-0.00473312625963733	0.0641055586282478	0.00236818699472473	0.0232019659784727	-0.00328434500362003	-0.0103679163545782	-0.00434877313519825	-0.106421017599907	0.0276001523363015	0.00503649726012958	0.00420279360693484	-0.00640609377780559	-0.0250256439102671	-0.0127108004831111	-0.0208496207071719	-0.053427877727855	-0.00217748817290971	-0.0267432117957625	-0.00948294978759006	0.00161424950593038	0.133927415692851	0.00291293522283444	-0.0370557380097645	-0.0467922812262501	-0.035648700880325	-0.0162381745509422	-0.0296421061488417	-0.0234810774281015	-0.000843831112392884	-0.0503773327256075	-0.224021663336136	-0.16853422070929	-0.0270152279971342	0.0178405210775754	-0.0275226127948252	0.00299979953627632	-0.0230859285337498	-0.032067392895045	0.0133729922694537	0.0326514822260733	0.0151229899515469	-0.00661571077239085	-0.0383252588696049	0.028036563640569	0.00200553787928413	-0.0400669996620843	-0.020908842020412	-0.0795446958809898	-0.0376927200622828	-0.057662415429248	-0.0421916194301455	-0.0208488316890942	-0.0334812926691092	-0.0430215451283721	-0.0622960219704172	-0.086001595152197	-0.0615115833594207
