"V94_GEO"	"V479_GEO"	"V281_GEO"	"V844_GEO"	"V238_GEO"	"V455_GEO"	"V626_GEO"	"V817_GEO"	"V461_GEO"	"V294_GEO"	"V157_GEO"	"V458_GEO"	"V54_GEO"	"V112_GEO"	"V804_GEO"	"V337_GEO"	"V822_GEO"	"V370_GEO"	"V205_GEO"	"V838_GEO"	"V611_GEO"	"V25_GEO"	"V792_GEO"	"V830_GEO"	"V519_GEO"	"V790_GEO"	"V393_GEO"	"V222_GEO"	"V270_GEO"	"V286_GEO"	"V731_GEO"	"V703_GEO"	"V710_GEO"	"V67_GEO"	"V537_GEO"	"V645_GEO"	"V810_GEO"	"V802_GEO"	"V190_GEO"	"V677_GEO"	"V14_GEO"	"V52_GEO"	"V759_GEO"	"V851_GEO"	"V180_GEO"	"V504_GEO"	"V663_GEO"	"V820_GEO"	"V189_GEO"	"V657_GEO"	"V400_GEO"	"V834_GEO"	"V702_GEO"	"V684_GEO"	"V392_GEO"	"V155_GEO"	"V362_GEO"	"V386_GEO"	"V570_GEO"	"V149_GEO"	"V166_GEO"	"V823_GEO"	"V772_GEO"	"V435_GEO"	"V452_GEO"	"V68_GEO"	"V527_GEO"	"V37_GEO"	"V821_GEO"	"V632_GEO"	"V689_GEO"	"V533_GEO"	"V662_GEO"	"V658_GEO"	"V678_GEO"	"V227_GEO"	"V628_GEO"	"V119_GEO"	"V405_GEO"	"V469_GEO"	"V719_GEO"	"V308_GEO"	"V40_GEO"	"V473_GEO"	"V814_GEO"	"V150_GEO"	"V268_GEO"	"V159_GEO"	"V648_GEO"	"V794_GEO"	"V260_GEO"	"V385_GEO"	"V746_GEO"	"V17_GEO"	"V493_GEO"	"V464_GEO"	"V562_GEO"	"V723_GEO"	"V675_GEO"	"V743_GEO"	"V774_GEO"	"V184_GEO"	"V23_GEO"	"V13_GEO"	"V750_GEO"	"V403_GEO"	"V100_GEO"	"V83_GEO"	"V681_GEO"	"V590_GEO"	"V118_GEO"	"V27_GEO"	"V592_GEO"	"V528_GEO"	"V255_GEO"	"V484_GEO"	"V142_GEO"	"V327_GEO"	"V625_GEO"	"V231_GEO"	"V423_GEO"	"V375_GEO"	"V451_GEO"	"V241_GEO"	"V261_GEO"	"V284_GEO"	"V287_GEO"	"V219_GEO"	"V576_GEO"	"V431_GEO"	"V140_GEO"	"V256_GEO"
"KEGG_MTOR_SIGNALING_PATHWAY"	0	0	4.82163733276644e-17	0.316499949409782	0.754410712246956	-0.786652405410753	-1.04372255620425	0.318907661632004	-0.377668150205652	0.579917103578057	-0.351315087206526	0.592580768662824	4.82163733276644e-17	0	0.561810977013423	0	-0.273169317648081	-0.570735756872589	4.82163733276644e-17	-0.236588628048149	-0.192798577397257	0.468841829325577	-0.273169317648081	0	0.776832322664425	-0.327539628481079	0.817575570923047	-1.11975818209532	0	0	-0.681645456416873	0.327539628481079	0	0	1.33196026917942	0.289470010067926	-0.735946132581609	-2.05624934999979	-1.3927009063106	-0.747751547285316	-0.662480609237378	-4.82163733276644e-17	1.54341377033672	-1.22644878901412	-1.28493321302154	-0.202022771460951	1.53360934298835	-2.32685234573772	0.188781950413037	0	1.43043812496052	0.621675010453958	-4.82163733276644e-17	-0.718157945494434	1.37456239316909	-0.200568775066174	-4.82163733276644e-17	-0.417153780543091	-0.729957989130133	0.330066249848965	-0.57162881526282	-0.281161000669707	0.283207787539763	0	0	0.664419886393008	1.21933505544239	1.23118233594279	1.27715597446552	0.65344924728894	4.82163733276644e-17	0	0	0.724042583102081	-0.583036800997287	-0.673964953528181	-0.343123513198358	4.82163733276644e-17	-0.755825444773675	4.82163733276644e-17	0	0.642618078926199	0	-0.633806766887927	0.233368497236636	0	-0.228642414720037	4.82163733276644e-17	0.466691044560597	4.82163733276644e-17	0	0	-0.725584710798506	0	0.664419886393008	-1.82196050010438	0.267373212254085	0	0.849705858702019	-0.576234275400132	-1.19613489009676	0.202173070466542	0	-0.202188600619165	0.194063676639102	-2.28575806599893	-0.574693747152102	0	0.39856300314688	-0.693659895946152	-4.82163733276644e-17	0	0.687485746677346	0	0	4.82163733276644e-17	-0.438169498713818	-4.82163733276644e-17	0	0	0.302570592719852	0	0.893804487354995	-4.82163733276644e-17	4.82163733276644e-17	0	2.79605706347708	-0.335202888316324	0.510527661594917	-0.473192016787449	0	0
"BIOCARTA_MTOR_PATHWAY"	0	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	0.58718580285266	0	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	0	4.82163733276644e-17	-0.484297268622275	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	-0.597606168129958	0	0	0	0	4.82163733276644e-17	0.597606168129958	1.26243079506088	4.82163733276644e-17	2.50772121648284	1.37770274741247	-0.834734207067063	-2.60414160562505	-0.926383804378713	-0.524814360306124	-0.775935509674777	0	0.578511804149393	-0.778981344927843	-4.82163733276644e-17	0	1.35899405210684	-1.46409724503327	0.328960633863766	0.376921439553324	2.07291282924866	0.455251245863235	0.98046577862325	-0.820599577410089	1.70863019248953	0	4.82163733276644e-17	-0.913935847758561	-1.52997632775954	0	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	-0.997708251572586	0.472936919238154	-4.82163733276644e-17	0	-4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0	-0.616275327046005	0	4.82163733276644e-17	-0.30655361328081	4.82163733276644e-17	0.466921031470011	0	-0.942799975750722	0	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	0	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	-0.532122455617318	-0.429748015740199	-0.461027159534722	0	0	4.82163733276644e-17	0	-0.559135859924047	-0.428878719453015	0	-4.82163733276644e-17	0	0.791953263512609	-4.82163733276644e-17	0.491760500332091	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	0	0.567297001384489	4.82163733276644e-17	0	4.82163733276644e-17	0	4.82163733276644e-17	0.68332597332117	0	-1.62346134699697	-4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17
"GO_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS"	-0.272153412951681	-0.108422080849803	-0.174088838848171	-0.748240027674511	-0.566742589298352	0.270643605922183	0.223177245644805	-0.419601742273809	0.268374784507183	0.138859819609227	-0.350819782553951	0.565570059199598	-1.15343193901063	1.46314325244799	-1.0953516658353	0.848453540851708	-0.188731189022823	-0.555185898527278	-4.82163733276644e-17	-0.408427274848526	-1.2721283330848	0.119994779441902	-1.16697426216153	0.717311780639101	-0.272002340704314	-0.865385577067538	0.200151095164953	-1.14184699070341	0.568454562258276	-0.556951565503098	-2.30825175172554	-1.41040939180507	5.42883356645374	4.82163733276644e-17	3.33045338008345	2.46569800061576	-3.65720755413209	-7.31821017012662	-4.58458752688421	-0.742625389030638	-2.37167129803266	3.46580704045037	2.72696863678525	-2.26997448938417	-4.82163733276644e-17	-0.765566668955449	6.06276807438125	-4.56415369321013	7.88193149010447	6.3727856293413	11.6834451088033	7.6538875792194	2.77311685125392	0.417656984681031	5.13724859840676	-1.23717402069681	-0.5083075495114	-3.10393210257634	-3.26653977242955	0.0953480745074272	0	1.35445295252926	-0.138665366238595	-0.231462643832636	-0.669675159860761	0.647935155337745	-0.693030845687996	0.172017249864391	-0.201762351957824	0.530203842857124	-0.716630693723838	0	0.648112385078101	-0.18438938607319	1.79218793891886	0.208551830215369	-0.0959488601946211	-0.0850926654467169	0.262076182163139	-0.5964553938763	-1.95062827104175	1.45952290724526	1.61292207683394	0	-0.6414101846745	-0.937576200366469	0.353715085672626	0	0.681862367265116	0.176888381551895	-1.41081264658703	-0.288407088145549	1.00241262998288	4.82163733276644e-17	0.167419664646155	-0.648112385078101	-0.201255532042661	-0.198506302000314	-1.42581015646378	4.82163733276644e-17	0	0.252965953221472	0.799485595032005	-1.13360125809797	0.315506698673852	0	-1.77955573396522	-1.27327616701451	0.568895741620422	0.41625322593368	-0.23556543377974	0.154669397879397	-0.274968373708492	-0.167419664646155	0.925326176596647	0.335601433798418	0	-0.598367705269458	-0.564451552353271	-0.719308158240755	2.16521246568952	-5.51952718901985	0.866765311376313	1.08424093391535	4.82163733276644e-17	0.596029502471361	5.06974271290392	-0.503211270538079	-1.39679309604929	-0.121343062189726	-1.94834335797628	-0.645015132021244
"GO_KERATAN_SULFATE_METABOLIC_PROCESS"	4.82163733276644e-17	-0.540508979667578	0	0.449396426142414	0.397815871924373	4.82163733276644e-17	0.496197880779936	4.82163733276644e-17	-4.82163733276644e-17	-0.527934847246192	4.82163733276644e-17	0	0	0	-1.41528023680118	0.44141035459439	0.575363505925183	0	0	0.95172750172446	-0.671259859794693	0.616773641128913	-0.400061455753521	4.82163733276644e-17	-0.340024413843632	-0.461813671386043	0	-0.313182808503708	0	1.91737961046386	-0.361375221413232	0.461813671386043	0.978721703992365	4.82163733276644e-17	0.220614354803019	-0.577416379866334	-0.203437310713639	0	-4.82163733276644e-17	0.755217334295334	-1.04068242021363	0	-0.884589544378656	-4.82163733276644e-17	0	0	0.489521660784659	1.35035301578359	0.220614354803019	0	4.82163733276644e-17	-4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	1.18720675677576	-3.29380414828748	3.04455435836041	1.90516861502918	-0.540508979667578	1.65212638419171	-4.82163733276644e-17	0.343605355659178	0.347240345626369	-4.82163733276644e-17	0.929784011783383	-0.49938597706263	0	0	0.38261352001493	4.82163733276644e-17	-1.7171885631464	0	-0.395589240369969	-0.600688999853311	0	-1.03680721937301	0.341808206743616	-0.686169271137686	0	0.353735491727984	-0.493043449384951	-0.931830301209436	0	0	-1.61641441849342	4.82163733276644e-17	-4.82163733276644e-17	0	1.5620182020038	-0.460407037979699	-0.323716304781287	2.7857192650289	1.05882831239047	-0.401191435820971	-1.54215790681796	-0.336496287581424	0.83570559040214	0	-3.29876300586984	0	0	-0.840932719343864	4.82163733276644e-17	0	0	-1.3616797195011	0.787817530511782	-0.623816253167135	-0.82361328788471	0.635894459777263	-0.66948150844653	0	0.369257078391265	1.04415836413367	-4.82163733276644e-17	1.12000359438892	-0.575363505925183	-4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	-0.470400745022407	0	0	0	0
"GO_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS"	-0.1420304076549	1.48161660744973	-1.96093262543487	-0.78231837151872	1.09161474491669	-0.690973966792835	-0.531025210407424	0.787839992317427	-0.19814005052724	0	1.57052304995227	0.328290864900184	-4.82163733276644e-17	0.351533723347713	0.824306786703183	4.82163733276644e-17	-0.656326928028058	0	-0.770580722439488	0.498090500281426	-0.441813063964742	-0.292171373319198	-1.63164313907053	-0.426171894689953	0	0.429697709739562	1.31192464694721	-0.138508726131185	0	2.33306448761578	-0.152058577778126	0.405532574397127	1.48139782806293	0	0.426335835431775	0.386420991541636	-0.418633599300194	0	-0.921908650142259	0.89398897974136	-0.398368803991791	0	0.76718575567054	0	0.134160570973418	-0.137136564659393	-0.645504744315401	0.863552996244675	0	0.731192949402407	0	0.5645368429688	0.721404252085844	-0.414914611621946	-0.918302191742661	-0.133460638051068	-0.267526318584125	-4.82163733276644e-17	-0.248884558383313	-2.62057619460062	-4.19916420493559	5.56118342241431	1.68804964754174	3.21935362922419	1.86536936812796	1.01736793166317	-0.407038712092371	-0.579490521908939	-1.38769354851924	0.354212675739604	-0.463043523690996	0.345013364777781	-0.629652739641615	2.78652216587965	0	2.4550873693392	2.18335627334499	0	-0.255492669218847	-0.111967447673516	-1.0834776865448	0.889360696930832	-0.280090208040155	0	0.148404416733897	-4.82163733276644e-17	-0.354872936577222	0	0	-1.365610442316	0.593052807994815	-0.1547976125529	0	2.89337309141025	-1.32305016932103	-0.825248738970075	2.86678931418013	3.67534737407733	-1.63717044966869	-2.84432860289392	-1.32265335174449	0.761058854261767	0	-6.60867592204493	0.122199372603449	0	-0.769100054518281	-0.923251392192849	0.200149558373218	0	0.702892596191475	-0.973494429296665	-0.66542956360478	0.659133404752812	0.242761067024554	-0.267526318584125	1.49250807851269	0.987825257726253	1.09571192577522	4.82163733276644e-17	1.22349530354403	-0.584694828723985	0.827557758238863	-4.82163733276644e-17	0.530385826801182	-4.82163733276644e-17	0.200261833521395	-0.418503842028114	0.729540985844142	-0.232338194516154	-0.166527333933437	-0.138821367764493
"GO_AMINOGLYCAN_METABOLIC_PROCESS"	-0.643343245885334	1.41410874099183	-2.09364126154922	-1.58625633396358	1.39714658538453	0.393904375989861	-1.58898548147729	0.779815472781214	0	-4.82163733276644e-17	1.38722409731431	0.205883134843674	-0.479775613504313	-1.09513432374648	-0.701934040306243	0.137156251687791	-0.981702350421388	-0.200960080161461	-1.16898512441381	-0.431318134356688	0.465486462469501	0.808682996637429	-1.89876027084085	-0.289014659814922	0.343587572840599	-0.138529351010943	0.990113239921221	0	1.0568432911173	1.99728201449881	-0.437859495425418	0.330955883542431	0.695274084100376	0	0.198610615894094	0.134163073934835	-1.00687024318407	0	-0.344452589593522	0.609315805907954	-1.34602168338052	0.713982063100853	0.755080336770464	0.192256842769051	0.559660016765097	-0.569775707997232	-0.487295011583426	0.69371025791325	0.477094161468046	0.223393231935283	0.201068512655076	1.10010246354331	1.44144563997704	-0.605378120268742	-1.61813744382255	-0.556637440927925	1.05552235307178	-0.0945619073148023	-0.0867772792248867	-3.13321146410378	-5.18234151846571	4.34520706841876	1.46985936034103	2.85044567582153	1.50711216907468	-2.10866346806128	-0.272426074209276	-1.94266197448883	-1.06116413011197	0.656264445679238	1.41601659528076	0.631649060521744	-0.472574959722837	3.50692069100951	-1.75382409695599	-3.24633937660484	2.55567553023513	-0.279962889725039	-0.466669895287343	4.82163733276644e-17	-0.490643347534755	1.10804252574057	-0.978478109439895	-0.234834623058355	0.116690161090307	-4.82163733276644e-17	-0.2666257492538	0.49494229374661	0.187265234747863	-0.930265188866759	0.438780039584588	-0.121392450176325	-0.303292414352622	3.97699993209751	-0.805480665225933	-0.862195583267692	2.98237495620749	4.06563657888949	-2.45393380168907	-3.30129472107178	-2.46802724169939	0.817637097136675	0	-11.6424214912564	0.211131669152796	-0.13530764162457	-1.30999667701077	-0.345392512237639	-0.68076429132421	-0.278902936528635	0.444565115813222	1.93565725735272	-0.413283397620242	0.498222505304912	0.430317877228942	0	1.30983578147249	0.695274084100376	-1.04873880041748	0	1.11987587126415	-0.176652118371779	0.335524518393011	0	1.00139650202597	-0.196350480510726	0.378318589771581	-0.337777708684079	0.917074831710905	-0.409975207490346	0	-0.111092113410033
"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM"	-0.354208039816032	-0.539660951244856	-0.363501188465007	-0.29026662252209	0.667162472247763	0.22935395753607	-1.04431196963771	0.80551696169535	0	0.323839576658756	1.57894723054969	0.33442775909498	-0.379866613325106	-1.28362478842021	0.837828133213404	0	-1.12414785249267	0	0	0.505115357833993	0	0.234307787838905	-2.28137431467259	0.197196273288868	0.49503998844405	0.872375801256935	0.531885238277523	0	0.536703262272693	2.3746963717213	-0.155032412348386	0	0.596404594054902	4.82163733276644e-17	0.116807333470947	-0.206487525493687	-0.421667741109147	4.82163733276644e-17	-0.275775273783172	0.907839133269963	-1.69216484386502	0.629305960502543	0.389143405486779	-0.246415010195506	0.135276526321337	-0.546344007423781	-0.653005300578944	0.871484508083259	-4.82163733276644e-17	-0.297040977380193	4.82163733276644e-17	0.567192616336064	0.728714933869805	-0.111730408555567	-0.923580025128208	-0.134655518059227	-0.273198262608566	-0.120090085799232	4.82163733276644e-17	2.68111102757836	-6.69752836360336	-4.60573282090087	1.72099607262347	1.43510513681738	1.90424969453573	-1.63984285074231	-0.413647752526561	-1.44438972781041	-1.40310403628039	0.358662040991594	1.92146072701841	0.933219866940408	-0.637111086493264	2.17336971536316	-1.58869308461136	-2.64747937685467	-2.05604186896194	0	-0.886752677824439	-0.623023468773973	-1.10766680031476	0.911818367875635	-1.44118729207795	0	0.151450145331426	4.82163733276644e-17	-0.359282206351971	-4.82163733276644e-17	4.82163733276644e-17	-0.751807829771561	-0.354185481360386	-0.157712092197461	-0.449295507921539	2.94861091245848	-1.34895548511853	-1.29089927243265	2.24002400250241	1.47330524968004	-0.675624453209433	-1.71453443228661	-3.14994753978937	1.20222920692926	0	-10.4661715213522	0	-0.388384880231061	0	-4.82163733276644e-17	0.200561279932277	0.16347306610904	-0.548661627923961	0.966572299176995	-0.678042607746299	1.12831635207201	0.698631457243335	-0.273198262608566	0	0.596404594054902	-1.38986070947873	0.271160621298071	1.24873507854942	-0.205067342750901	0.424623252437287	-0.273198262608566	1.33925680830672	0	0.200646493840223	-0.429048953582616	-0.91199635209942	-0.237686950934884	-4.82163733276644e-17	-0.139054908046245
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE"	0	-0.699378763160464	-0.497669316855846	0	0.545391158829156	0	-0.701332954417509	0.604588213748276	4.82163733276644e-17	0	0	0	0	1.23766697374208	0.883466627871666	0	-0.547857373676454	0	-1.47621789843862	0	-4.82163733276644e-17	0	-0.547857373676454	0	0	0.632270718150876	0	0	0	0.564373442174165	0	0	0.513874888114728	0	0	0	-4.82163733276644e-17	0	0	0.924227972008006	0	4.82163733276644e-17	0.595851304351722	-4.82163733276644e-17	-4.82163733276644e-17	0	0	0	0.343566861787841	-0.867691289095685	0	0	0	0	0	-4.82163733276644e-17	-0.835147241947946	0	-0.314891531594722	0	-0.443089263163426	-0.557919185445583	4.82163733276644e-17	0	0.480300885126966	-1.12223694999921	-1.01689485789793	0	0.505124268028515	0	0	0	0.462960811222133	4.82163733276644e-17	-4.82163733276644e-17	-0.500841779407031	0	-4.82163733276644e-17	0	0	-0.542944111195587	0	0	0	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	-0.51166355496397	0	0.451950972093451	-0.613562544112556	-1.18947737687634	0.540515975920942	4.82163733276644e-17	-1.37410075739215	-0.445718856262448	-0.477338667796184	2.02883239537503	0.564373442174165	-3.06362795971494	0.36542305106554	0	-0.444839608509906	0	0	4.82163733276644e-17	1.92112308272409	0.957912152063988	-0.787353704492746	0.549097749851258	0	4.82163733276644e-17	0	0.513874888114728	1.36883407995815	0	0	0	0.621230856522146	0	0	0	0	0	0.826741345317451	-4.82163733276644e-17	0	0
"GO_SULFURIC_ESTER_HYDROLASE_ACTIVITY"	-4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	-4.82163733276644e-17	-0.996833517290429	4.82163733276644e-17	-0.94376974011814	4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0.996833517290429	0	0	-4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	0	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	0.758745960512241	-4.82163733276644e-17	-1.40519213068931	0	4.82163733276644e-17	0	0	-0.789147730833117	0	1.86535483465595	0	0	0	0	0.476431582692638	-0.511250045155955	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	0	-4.82163733276644e-17	-4.82163733276644e-17	0	-0.533071616941242	2.06498477386925	-1.66865773824035	-1.93123330208942	4.82163733276644e-17	2.39185182361467	3.00291079045544	-2.83038053326993	0.727327277047723	-4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0.838506541428029	-0.744444298018462	0	0	0	0	-0.79047069616008	4.82163733276644e-17	0	0	0	-4.82163733276644e-17	-4.82163733276644e-17	0	0	0	0	-0.756322927034394	-4.82163733276644e-17	0.690310517741281	1.26485080497626	0	0	0	0	-1.67480906009616	-0.718520861156535	0	0	-7.45691972341982	0	0	-1.67275310412385	0	0	0	4.82163733276644e-17	0	0	0	1.06350680527008	-4.82163733276644e-17	-4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	0	4.82163733276644e-17	-0.857045615717752	0	4.82163733276644e-17	4.82163733276644e-17	0	-1.04769444434134	4.82163733276644e-17	0
"GO_PROTEOGLYCAN_METABOLIC_PROCESS"	0	-0.245478582819256	-1.26274832972163	0	2.07828536545049	-0.474695705677143	-1.29702365381751	1.0389793681484	0.765627314554229	0.403194546552415	1.68463313626793	0.414612706485893	-0.192372159129253	0.180068808617774	0.38694526784207	0.200071579139871	-0.892522748348259	0	-1.01991822816204	-0.184535329019779	-0.324322085491457	-0.153800452829113	-0.892522748348259	-0.519484205212269	0.584761281524843	-0.555486049177768	0	-0.382097539020172	0.689468098781735	0.47667615541682	0	0.201146307002584	0.401529778376725	-4.82163733276644e-17	0	0	-0.282376319368927	-0.327874686621084	0.702558966815001	-0.442534929873915	-0.714084393011152	0.423142029075946	1.01616362027284	-0.318574402934959	0.573018390020645	-0.375910194888185	-0.748479173809932	-0.127231487958047	0.137247924888053	0.570435683178038	0	0.387156698519557	0.567355841913031	0	-0.549427658617426	4.82163733276644e-17	-0.926445087542976	-0.138238320297949	-0.505324202807391	2.42970741143704	-5.21899386560145	-2.1384957470095	-1.84067823398743	1.54028918629702	1.76787013466712	-3.50033893837356	-0.499159356688224	0.746256647528078	-0.660098899225039	0.389344097589405	1.27385893187127	1.11290279495614	0	-0.532366650981771	-1.0545229413554	-1.86536011189698	-1.1160976132444	-0.193935764526041	-0.517683017265031	-0.284017045179747	0	1.21130434692026	-0.361963293940026	0	0	0	-0.389409202174142	0	0	-0.921453943133102	0.694244982914602	-0.398323381452588	-0.536783743688657	2.24577180611213	-1.68713741099552	-1.1390906271746	2.77222443420625	0	0.653660331111604	-4.40623692835425	-3.10782039307664	0.632559598547932	-4.82163733276644e-17	-8.01903374165054	0	4.82163733276644e-17	-0.165987875890218	-0.138836228140621	-0.782459145995571	-0.507125269731124	0.883002216970418	1.14780260248706	-0.310790255849251	0.895679893393002	0.320563030215001	0	1.6063442253475	1.92745075493461	0.449854534414761	0.345861719722505	0.199405691421325	0	1.08268262035044	0	-0.200754237582296	0	-4.82163733276644e-17	-0.201320085347074	0.911598214246398	-0.308885708563249	-0.193719486514076	-0.383969802429772
"GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS"	0	-0.46079769080554	-0.789389765628477	0	0.880059585706965	0.527379266090639	-0.462555161031726	-0.49418464454744	4.82163733276644e-17	-4.82163733276644e-17	1.97841264803476	0.661645322931768	-4.82163733276644e-17	0.275732350867684	0.63003763942011	0	-0.884765089713394	-4.82163733276644e-17	-0.979448679388934	0	0	-0.219833757627721	-0.328032059776122	-0.778606283901578	0	0.40108519894323	0	0	0.459050937028145	-0.642328086310053	4.82163733276644e-17	4.82163733276644e-17	0.820094684816168	0	0.200498978576388	4.82163733276644e-17	-0.196506548003776	-0.539444546545755	0.46610269011306	0.668335805420983	0	0.311788930215841	0.976681067041438	4.82163733276644e-17	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	-0.615284069070428	0	0	0.202686628302793	-0.195225976192124	-0.201484152750609	-0.214952807009456	-0.584978471896811	-0.201382253235637	-0.897441434253125	1.81951537049622	-1.2874388790746	-0.903981601885293	0	1.83317758281748	1.40060314146561	-1.96455559285546	-0.756238506601053	-0.951792536767747	-0.930446607450797	-4.82163733276644e-17	0	0	0.257501476615908	-0.792719869712338	0.36188411668825	-2.2569496438437	0.861022736644872	0	4.82163733276644e-17	0	-0.323862342861913	0.27408051940162	4.82163733276644e-17	-4.82163733276644e-17	0.285059394539229	0	-4.82163733276644e-17	4.82163733276644e-17	0	-0.582358250433154	0.966707405331057	-0.815899467056238	4.82163733276644e-17	2.88812022888685	-1.01075393398421	-0.257501476615908	-0.910223733321532	0	-0.88713240009421	-1.29543676755671	-0.269203262441023	0.685082135127991	0.342119692803452	-5.82222474951165	0.543009221381969	-0.352383461096547	-0.242910783385222	-0.201935192750458	-0.291216708360402	0.309837728600153	1.39384777494516	0.70016247979382	-0.540819828397769	-4.82163733276644e-17	4.82163733276644e-17	0	1.89967795619751	1.50267666700492	0.882407506813047	0	0	0	1.82889741898314	0	-4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0	0	0
"GO_SERINE_TYPE_EXOPEPTIDASE_ACTIVITY"	-0.558568970925991	0.740901385418199	-2.48378998864851	-0.944318474728891	0	4.82163733276644e-17	-0.784278559444733	0.685089353625644	-0.757262781681815	0.989709230349322	-4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	-0.626585128246984	-0.979528433788609	0	-0.577861234056351	-0.429717313223606	0	0	-1.12822482560943	-0.557530424128906	0.713539111240211	0	0	0	0	0	0	-4.82163733276644e-17	-4.82163733276644e-17	0.412656890202992	0	0	-0.433807984193203	0	0	0	-0.555463415876827	0.67609765605961	-0.882270928869015	0.486434624589392	0	0.903874592228808	4.82163733276644e-17	4.82163733276644e-17	1.19650112739856	0	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	0	-1.10553898839208	0	0	-2.29614196079286	1.01454418017237	0.639633087295361	0	1.39419602861109	1.08226829173294	0.561705010648107	-4.82163733276644e-17	-4.82163733276644e-17	0	-1.77393120872403	-4.82163733276644e-17	4.82163733276644e-17	-1.14309992649642	-0.993162452496627	-0.577861234056351	-0.715189016618001	0	-0.391849028478722	0	0	0	0	0	0.573473220535501	0	-0.567000911415656	-1.50936185420098	0.861993749062112	-4.82163733276644e-17	0	0	-4.82163733276644e-17	0.526917827050508	-4.82163733276644e-17	-4.82163733276644e-17	0	0	4.82163733276644e-17	-0.520401046176843	1.00728712577393	0	0.643647573456289	-4.69866916329167	0	0	-4.82163733276644e-17	-0.430394947796357	-0.581191633626791	4.82163733276644e-17	4.82163733276644e-17	-0.586819139210054	-4.82163733276644e-17	-1.08226829173294	0.884883480731818	0	-4.82163733276644e-17	-1.05702815646366	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0.702200358795518	0	0	0	0	-0.705403020492546	-0.410123875473067	0	4.82163733276644e-17	0
"GO_SERINE_TYPE_CARBOXYPEPTIDASE_ACTIVITY"	0	0.847512331769127	-0.676006960724116	0.787111332200461	0	0	-0.891896713671616	0	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	0	0	4.82163733276644e-17	-0.729905697539106	0	0	-0.67943097095857	0	0	0	-1.24086785772429	-0.658294592704588	0.819452516754328	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	0	4.82163733276644e-17	0.506013477499487	0	4.82163733276644e-17	-0.528464573958526	4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	0	-0.99178628469834	0.583971884501041	0	0.418721510616889	0	0	0.560604263619925	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	0	-1.31585632002242	0	0	-2.64517224204471	1.12597509271237	0.743383273136473	4.82163733276644e-17	1.61411925208175	1.19446155421578	0.662638466980382	0	0	0	-2.00191797367087	4.82163733276644e-17	0	-1.25587808109277	-1.10432498051926	-0.67943097095857	-0.8211459431716	0	0	0	0	0	0	0	0.674873058662157	4.82163733276644e-17	-0.668146206714754	-1.62431395554328	0	0	0	4.82163733276644e-17	0	0.626375552003296	-4.82163733276644e-17	0	0	0	0	-0.619565127223005	1.11862853733952	0	0.747526841438734	-5.3504863126301	0	0	-4.82163733276644e-17	-0.52484771255946	-0.682888901423311	0	-4.82163733276644e-17	-0.688729161852658	0	-1.19446155421578	0.99444317637447	0	-4.82163733276644e-17	-1.16895202924841	0	0	0	0	0.807809398305563	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	0	0	-0.503318709415313	0	-4.82163733276644e-17	-9.64327466553287e-17
